mmsi,inferred,score,known
412329696,trawlers,0.987947523594,
412329697,other_fishing,0.972289953593,
412329698,other_fishing,0.981429007422,
412329794,trawlers,0.980029344559,
412329814,drifting_longlines,0.380920141935,
412329915,trawlers,0.475713551044,
412330041,drifting_longlines,0.765671253204,
412330087,purse_seines,0.531570255756,
412330089,trawlers,0.814621865749,
412330091,trawlers,0.69311362505,
412330102,drifting_longlines,1.0,
412330103,drifting_longlines,1.0,
412330104,drifting_longlines,1.0,
412330105,drifting_longlines,1.0,
412330207,purse_seines,0.628687977791,
412330224,other_fishing,0.618060434717,
412330249,drifting_longlines,0.762255966663,
412330255,trawlers,0.44995585084,
412330262,drifting_longlines,0.798233747482,
412330275,trawlers,0.850104510784,
412330277,trawlers,0.997536063194,
412330278,trawlers,0.826657950878,
412330287,drifting_longlines,0.500423789024,
412330288,trawlers,0.994405865669,
412330291,trawlers,0.675268888474,
412330304,fixed_gear,0.980280871914,
412330375,drifting_longlines,0.899485588074,
412330381,fixed_gear,0.740900766832,
412330382,fixed_gear,0.817722222157,
412330386,fixed_gear,0.968271629681,
412330388,fixed_gear,0.63315564784,
412330389,fixed_gear,0.994238547159,
412330391,fixed_gear,0.654853819404,
412330393,drifting_longlines,0.959182143211,
412330399,fixed_gear,0.902204048577,
412330681,purse_seines,0.868915200233,
412330698,drifting_longlines,0.933497786522,
412330709,fixed_gear,0.985492049006,
412330728,fixed_gear,0.936680054599,
412330761,fixed_gear,0.99551415631,
412330762,fixed_gear,0.927460204627,
412330764,fixed_gear,0.75262371605,
412330858,trawlers,0.990501284599,
412330904,trawlers,0.986699223518,
412330906,trawlers,0.821313023567,
412330908,trawlers,0.975189685822,
412330910,purse_seines,0.89188182354,
412330946,trawlers,0.448680669069,
412330968,fixed_gear,0.999243405566,
412330977,trawlers,0.972107231617,
412330986,drifting_longlines,0.558580815792,
412330994,fixed_gear,0.504571923038,
412331001,other_fishing,0.961643736156,
412331002,other_fishing,0.956381875518,
412331009,drifting_longlines,1.0,
412331011,drifting_longlines,1.0,
412331012,drifting_longlines,0.99999666214,
412331013,drifting_longlines,1.0,
412331015,trawlers,0.987414896488,
412331016,trawlers,0.980375766754,
412331017,trawlers,0.994080960751,
412331023,other_fishing,0.981105018187,
412331026,drifting_longlines,0.999900817871,
412331027,drifting_longlines,0.999962806702,
412331029,drifting_longlines,1.0,
412331031,drifting_longlines,1.0,
412331032,drifting_longlines,0.999997258186,
412331033,drifting_longlines,0.997395515442,
412331034,other_fishing,0.850341592225,
412331035,other_fishing,0.994252227487,
412331036,other_fishing,0.931352413338,
412331037,other_fishing,0.931363938395,
412331039,drifting_longlines,0.717715322971,
412331052,drifting_longlines,0.521437168121,cargo_or_tanker
412331053,drifting_longlines,0.568329870701,
412331054,drifting_longlines,0.547083556652,
412331055,squid_jigger,0.602663993835,
412331057,drifting_longlines,0.471781283617,
412331062,squid_jigger,0.966077685356,
412331063,drifting_longlines,1.0,
412331064,drifting_longlines,0.999999880791,
412331067,other_fishing,0.963541245088,
412331068,trawlers,0.864172339439,
412331069,trawlers,0.753400206566,
412331071,other_fishing,0.820294156671,
412331073,squid_jigger,0.682426691055,
412331074,squid_jigger,0.90895742178,
412331075,other_fishing,0.968561331338,
412331084,drifting_longlines,0.976126790047,
412331088,other_fishing,0.512301195375,
412331089,drifting_longlines,0.426848649979,
412331091,other_fishing,0.666705250274,
412331099,drifting_longlines,1.0,
412331102,drifting_longlines,0.999998092651,
412331104,drifting_longlines,0.999986886978,
412331107,drifting_longlines,1.0,
412331112,drifting_longlines,1.0,
412331135,other_fishing,0.981317004343,
412331147,squid_jigger,0.659551680088,
412331151,drifting_longlines,0.822065591812,
412331153,drifting_longlines,0.57988345623,
412331157,trawlers,0.999987483025,
412331158,trawlers,0.999998688698,
412331173,squid_jigger,0.999179184437,
412331174,squid_jigger,0.967747747898,
412331181,squid_jigger,0.993741452694,
412331246,trawlers,0.864421129227,
412331309,trawlers,0.958555400372,
412331311,trawlers,0.996064603329,
412331356,fixed_gear,0.478551226964,
412331438,trawlers,0.982273876667,
412331505,drifting_longlines,0.993531048298,
412331506,drifting_longlines,0.999522924423,
412331507,drifting_longlines,0.924829661846,
412331589,purse_seines,0.864693343639,
412331604,drifting_longlines,0.966545283794,
412331605,trawlers,0.872579336166,
412331626,fixed_gear,0.383692774257,
412331637,drifting_longlines,0.756488144398,
412331643,drifting_longlines,0.501525104046,
412331715,purse_seines,0.429655909538,
412331754,drifting_longlines,0.996157228947,
412331767,drifting_longlines,0.97820276022,
412331773,drifting_longlines,0.993267059326,
412331775,drifting_longlines,0.878934383392,
412331783,drifting_longlines,0.822238326073,
412331792,drifting_longlines,0.753098249435,
412331803,trawlers,0.950686335564,
412331804,fixed_gear,0.323824848005,
412331808,drifting_longlines,0.995990931988,
412331811,drifting_longlines,0.999756634235,
412331812,drifting_longlines,0.642980277538,
412331815,drifting_longlines,0.618528544903,
412331825,fixed_gear,0.87019211892,
412331826,fixed_gear,0.829274352291,
412331844,drifting_longlines,0.822495102882,
412331848,drifting_longlines,0.35025370121,
412331862,drifting_longlines,0.876298248768,
412331892,other_fishing,0.403893082119,
412331901,purse_seines,0.424180835485,
412331966,trawlers,0.708510935307,
412332003,purse_seines,0.993418097496,
412332016,drifting_longlines,0.997970163822,
412332093,drifting_longlines,0.783907055855,
412332145,trawlers,0.48430109024,
412332161,trawlers,0.895066142082,
412332357,drifting_longlines,0.999963283539,
412332385,drifting_longlines,0.579105257988,
412332389,drifting_longlines,0.994627535343,
412332398,drifting_longlines,0.999860644341,
412332405,drifting_longlines,0.99902844429,
412332419,drifting_longlines,0.999072194099,
412332426,drifting_longlines,0.981808006763,
412332428,trawlers,0.87034791708,
412332499,fixed_gear,0.991141366972,
412332511,fixed_gear,0.523924608261,
412332524,fixed_gear,0.992668770454,
412332548,fixed_gear,0.686168032371,
412332644,drifting_longlines,0.535341382027,
412332646,drifting_longlines,0.997045218945,
412332663,drifting_longlines,0.949766695499,
412332669,trawlers,0.909299194813,
412332704,trawlers,0.985295534134,
412332735,drifting_longlines,0.512860834599,
412332741,drifting_longlines,0.821495950222,
412332743,drifting_longlines,0.788420796394,
412332746,fixed_gear,0.341488636375,
412332753,drifting_longlines,0.437674790621,
412332814,trawlers,0.504591345787,
412332849,drifting_longlines,0.6925162673,
412332854,trawlers,0.969543755054,
412332855,fixed_gear,0.574048476199,
412332885,drifting_longlines,0.919506371021,
412332913,drifting_longlines,0.924034535885,
412332916,drifting_longlines,0.995938539505,
412332919,drifting_longlines,0.970622420311,
412332932,drifting_longlines,0.984317183495,
412333008,fixed_gear,0.838485479453,
412333033,other_fishing,0.992182455456,
412333092,drifting_longlines,0.528684616089,
412333111,fixed_gear,0.671504357558,
412333149,trawlers,0.646381139755,
412333151,drifting_longlines,0.93744045496,
412333156,drifting_longlines,0.998478829861,
412333165,trawlers,0.987167179585,
412333171,other_fishing,0.899977147614,
412333207,trawlers,0.9200476408,
412333223,drifting_longlines,0.998316526413,
412333264,purse_seines,0.329253226519,
412333266,drifting_longlines,0.514232218266,
412333355,purse_seines,0.583588480949,
412333358,drifting_longlines,0.629398405552,
412333605,trawlers,0.78014343977,
412333656,fixed_gear,0.969250857901,
412333888,purse_seines,0.709594726562,
412335153,drifting_longlines,0.953549981117,
412335788,purse_seines,0.834925055504,
412336004,drifting_longlines,0.674558758736,
412340088,drifting_longlines,0.539798676968,
412340227,drifting_longlines,0.667574942112,
412340392,purse_seines,0.565862774849,
412340423,drifting_longlines,0.820768773556,
412340438,drifting_longlines,0.663016915321,
412340563,fixed_gear,0.664119183555,
412340565,drifting_longlines,0.497668415308,
412340822,drifting_longlines,0.779349505901,
412340904,drifting_longlines,0.999675035477,
412340946,drifting_longlines,0.997873783112,
412341414,fixed_gear,0.929577440544,
412341438,drifting_longlines,0.963721752167,
412341591,drifting_longlines,0.595886528492,
412341689,drifting_longlines,0.518550038338,
412343137,fixed_gear,0.995603408066,
412343141,trawlers,0.999838113785,
412343142,purse_seines,0.512571573257,
412343146,purse_seines,0.912662744522,
412343388,drifting_longlines,0.533589959145,
412345545,fixed_gear,0.959409973898,
412345667,drifting_longlines,0.765972733498,
412345698,trawlers,0.970092594624,
412345788,fixed_gear,0.99998106727,
412345878,drifting_longlines,0.614283919334,
412347860,purse_seines,0.490013748407,
412347865,purse_seines,0.901807963848,
412347899,drifting_longlines,0.579939007759,
412348301,drifting_longlines,0.942447662354,
412348431,drifting_longlines,0.449163883924,
412348432,fixed_gear,0.856548314439,
412348433,trawlers,0.698023974895,
412348489,fixed_gear,0.984234011627,
412348492,fixed_gear,0.918868479324,
412348603,drifting_longlines,0.528169691563,
412348617,trawlers,0.939742982388,
412348631,purse_seines,0.365792185068,
412348636,trawlers,0.889979183674,
412348639,fixed_gear,0.736604919683,
412348645,trawlers,0.925874352455,
412348651,trawlers,0.605780899525,
412348657,fixed_gear,0.979159907885,
412348662,fixed_gear,0.999792047401,
412348675,purse_seines,0.914429724216,
412348685,trawlers,0.5882807374,
412348686,trawlers,0.931709587574,
412348694,trawlers,0.622123003006,
412348696,purse_seines,0.577370762825,
412348706,drifting_longlines,0.920530438423,
412348711,trawlers,0.92883425951,
412348717,trawlers,0.754449665546,
412348719,trawlers,0.345483064651,
412348724,purse_seines,0.440524578094,
412348735,trawlers,0.872365653515,
412348745,trawlers,0.770369708538,
412348755,trawlers,0.474434792995,
412348784,fixed_gear,0.877473642987,
412348805,purse_seines,0.543673098087,
412348811,fixed_gear,0.969502829543,
412348813,drifting_longlines,0.422999233007,
412348826,fixed_gear,0.959164582941,
412348838,fixed_gear,0.951774807408,
412348853,purse_seines,0.969976603985,
412348888,drifting_longlines,0.490832656622,
412348914,drifting_longlines,0.970143616199,
412348964,fixed_gear,0.818304447192,
412348973,fixed_gear,0.999309403823,
412348992,fixed_gear,0.478395726161,
412349021,trawlers,0.58022248745,
412349042,drifting_longlines,0.924885511398,
412349069,drifting_longlines,0.652058959007,
412349141,trawlers,0.667567968369,
412349148,fixed_gear,0.715234472998,
412349161,purse_seines,0.435745596886,
412349185,trawlers,0.479157537222,
412349341,other_fishing,0.83499024824,
412349369,purse_seines,0.999559342861,
412349378,drifting_longlines,0.716992139816,
412349393,drifting_longlines,0.556875526905,
412349396,purse_seines,0.860736131668,
412349408,fixed_gear,0.48596206514,
412349509,trawlers,0.972527861595,
412349532,drifting_longlines,0.627394735813,
412349598,trawlers,0.412340253592,
412349612,trawlers,0.745226919651,
412349626,other_fishing,0.584846796825,
412349631,drifting_longlines,0.896953999996,
412349655,fixed_gear,0.845386305303,
412349747,trawlers,0.999979376793,
412349752,drifting_longlines,0.484431058168,
412349759,drifting_longlines,0.660871386528,
412349778,trawlers,0.494089096785,
412349794,trawlers,0.714348256588,
412349836,other_fishing,0.354626630611,
412349848,fixed_gear,0.557896904756,
412349849,drifting_longlines,0.90785908699,
412350801,squid_jigger,0.988438665867,squid_jigger
412351698,purse_seines,0.889997839928,
412351888,drifting_longlines,0.351944118738,
412352067,fixed_gear,0.669000629337,
412352082,purse_seines,0.798470199108,
412352136,purse_seines,0.618425786495,
412352283,trawlers,0.97534763813,
412352388,fixed_gear,0.87039392721,
412352392,fixed_gear,0.703241240721,
412352538,fixed_gear,0.945791360416,
412352539,fixed_gear,0.925454599788,
412352564,fixed_gear,0.792436940251,
412352792,purse_seines,0.871822834015,
412352979,drifting_longlines,0.864659547806,
412353216,fixed_gear,0.415051566375,
412353237,trawlers,0.52558529377,
412353278,trawlers,0.925813496113,
412353288,fixed_gear,0.999833553221,
412353289,trawlers,0.531609892845,
412353298,trawlers,0.961414277554,
412353299,trawlers,0.798700392246,
412353329,trawlers,0.808710634708,
412353345,trawlers,0.5812099576,
412354055,squid_jigger,0.999989032745,
412354056,squid_jigger,0.656107366085,
412354057,squid_jigger,0.99559789896,squid_jigger
412354058,squid_jigger,0.999999284744,
412354084,purse_seines,0.734288454056,
412354153,squid_jigger,0.959703743458,
412354154,squid_jigger,0.944959402084,
412354168,squid_jigger,0.999994635582,
412354269,drifting_longlines,0.762815356255,drifting_longlines
412354312,trawlers,0.561644434929,
412354326,trawlers,0.779714763165,
412354333,fixed_gear,0.969298279626,
412354445,squid_jigger,0.999977827072,squid_jigger
412354446,squid_jigger,0.999984741211,
412354540,trawlers,0.747727870941,
412354677,drifting_longlines,0.844472885132,
412354984,drifting_longlines,0.585135400295,
412355201,purse_seines,0.513860344887,
412355567,trawlers,0.859297573566,
412355689,trawlers,0.857068538666,
412356388,drifting_longlines,0.999408841133,
412356488,purse_seines,0.56243032217,
412356854,trawlers,0.970695972443,
412358054,drifting_longlines,0.691813051701,
412358709,purse_seines,0.917523562908,
412358877,trawlers,0.718126177788,
412359002,fixed_gear,0.750996894209,
412359073,purse_seines,0.648032486439,
412359196,fixed_gear,0.967777067157,
412359474,trawlers,0.999992489815,
412360009,trawlers,0.887067139149,
412361003,purse_seines,0.975141525269,
412361010,trawlers,0.673095941544,
412361099,drifting_longlines,0.877328753471,
412361735,purse_seines,0.620460927486,
412362321,trawlers,0.454217553139,
412362542,trawlers,0.455475151539,
412363658,purse_seines,0.922569215298,
412364041,fixed_gear,0.528779656548,
412364105,purse_seines,0.696566700935,
412364112,trawlers,0.989115476608,
412364121,trawlers,0.856811881065,
412364124,drifting_longlines,0.720544397831,
412364174,drifting_longlines,0.991187512875,
412364199,drifting_longlines,0.820553660393,
412364219,drifting_longlines,0.949076592922,
412364242,drifting_longlines,0.433544844389,
412364304,drifting_longlines,0.656520426273,
412364399,drifting_longlines,0.740869879723,
412364407,drifting_longlines,0.600288808346,
412364515,fixed_gear,0.670110146677,
412364559,drifting_longlines,0.752444505692,
412364569,drifting_longlines,0.928433954716,
412364586,trawlers,0.965335607529,
412364593,trawlers,0.982199311256,
412364703,trawlers,0.618367552757,
412364707,drifting_longlines,0.898324966431,
412364754,trawlers,0.765550732613,
412364755,purse_seines,0.295633435249,
412364756,purse_seines,0.500561535358,
412364767,trawlers,0.997733235359,
412364846,trawlers,0.483555287123,
412364895,trawlers,0.953863322735,
412364941,drifting_longlines,0.749231815338,
412364952,trawlers,0.862921357155,
412364961,drifting_longlines,0.316426813602,
412364987,drifting_longlines,0.936618566513,
412364994,trawlers,0.997178673744,
412364998,trawlers,0.500307321548,
412365003,drifting_longlines,0.879644274712,
412365009,purse_seines,0.93391174078,
412365037,drifting_longlines,0.81520408392,
412365050,trawlers,0.973036289215,
412365059,fixed_gear,0.441904172362,
412365062,fixed_gear,0.994912307228,
412365063,fixed_gear,0.974704917799,
412365064,trawlers,0.503749847412,
412365073,drifting_longlines,0.69952237606,
412365103,drifting_longlines,0.488526105881,
412365106,purse_seines,0.643055737019,
412365114,drifting_longlines,0.631619632244,
412365136,fixed_gear,0.928174279223,
412365154,drifting_longlines,0.650966763496,
412365155,fixed_gear,0.525154587737,
412365173,trawlers,0.995718181133,
412365196,purse_seines,0.91541904211,
412365202,trawlers,0.984660923481,
412365236,trawlers,0.80161511898,
412365244,drifting_longlines,0.78093546629,
412365246,purse_seines,0.34290894866,
412365259,trawlers,0.563577353954,
412365276,drifting_longlines,0.860085129738,
412365312,drifting_longlines,0.961528778076,
412365352,trawlers,0.78386503458,
412365365,drifting_longlines,0.909646511078,
412365448,drifting_longlines,0.516076028347,
412365483,trawlers,0.913196325302,
412365522,purse_seines,0.774353146553,
412365557,drifting_longlines,0.431029230356,
412365608,purse_seines,0.535426914692,
412365667,purse_seines,0.887327492237,
412365716,purse_seines,0.959319233894,
412365722,trawlers,0.978266298771,
412365768,trawlers,0.473064363003,
412365805,trawlers,0.620111167431,
412365815,purse_seines,0.621491193771,
412365844,trawlers,0.759491622448,
412365896,fixed_gear,0.457204095409,
412365930,drifting_longlines,0.53501611948,
412365975,fixed_gear,0.994670548843,
412366015,fixed_gear,0.945975733924,
412366047,trawlers,0.965406477451,
412366063,trawlers,0.934597432613,
412366074,trawlers,0.428464233875,
412366111,trawlers,0.99904769659,
412366112,trawlers,0.966129541397,
412366172,drifting_longlines,0.996490180492,
412366181,trawlers,0.9757822752,
412366229,drifting_longlines,0.832116603851,
412366235,trawlers,0.916215419769,
412366243,drifting_longlines,0.950564801693,
412366253,drifting_longlines,0.935089945793,
412366271,drifting_longlines,0.890830993652,
412366273,trawlers,0.848641395569,
412366275,drifting_longlines,0.601509213448,
412366282,trawlers,0.561516463757,
412366306,trawlers,0.79393017292,
412366309,drifting_longlines,0.844296574593,
412366324,trawlers,0.994350790977,
412366326,drifting_longlines,0.743921816349,
412366328,trawlers,0.990904152393,
412366338,drifting_longlines,0.773688971996,
412366343,drifting_longlines,0.98980730772,
412366348,drifting_longlines,0.918518006802,
412366352,drifting_longlines,0.889736533165,
412366353,purse_seines,0.883527636528,
412366354,drifting_longlines,0.65091496706,
412366355,drifting_longlines,0.569876730442,
412366384,trawlers,0.798573732376,
412366389,drifting_longlines,0.502421677113,
412366398,purse_seines,0.418069839478,
412366426,trawlers,0.526022076607,
412366432,trawlers,0.965100586414,
412366449,trawlers,0.863479077816,
412366475,fixed_gear,0.494708119893,
412366549,trawlers,0.988131284714,
412366552,drifting_longlines,0.789970099926,
412366666,fixed_gear,0.594767064919,
412366668,fixed_gear,0.734418068604,
412367786,fixed_gear,0.35022575581,
412367801,drifting_longlines,0.76643204689,
412367821,trawlers,0.469567328691,
412367822,fixed_gear,0.61642676227,
412368888,trawlers,0.935956120491,
412369027,drifting_longlines,0.749317348003,
412369177,fixed_gear,0.758473612193,
412369257,trawlers,0.546030938625,
412369619,trawlers,0.983693897724,
412369626,trawlers,0.6414706707,
412369856,fixed_gear,0.848467060152,
412369865,purse_seines,0.556185543537,
412370007,drifting_longlines,1.0,
412370008,drifting_longlines,1.0,drifting_longlines
412370033,purse_seines,0.433911055326,
412370496,purse_seines,0.972241103649,
412370833,fixed_gear,0.558032482143,
412370888,purse_seines,0.992639899254,
412370925,drifting_longlines,0.705749094486,
412370936,fixed_gear,0.96743956261,
412370983,purse_seines,0.483057916164,
412371034,trawlers,0.565585196018,
412371071,fixed_gear,0.790104147381,
412371115,fixed_gear,0.476405091293,
412371121,drifting_longlines,0.571507155895,
412371179,drifting_longlines,1.0,
412371181,purse_seines,0.999998092651,
412371182,purse_seines,0.999997735023,
412371191,drifting_longlines,1.0,
412371192,drifting_longlines,0.999997615814,
412371197,drifting_longlines,0.999999046326,drifting_longlines
412371198,drifting_longlines,0.999999523163,drifting_longlines
412371203,other_fishing,0.990795782257,squid_jigger
412371204,other_fishing,0.981307322414,squid_jigger
412371205,other_fishing,0.987803108477,squid_jigger
412371206,drifting_longlines,0.999998927116,
412371207,drifting_longlines,1.0,
412371208,drifting_longlines,1.0,
412371222,purse_seines,0.999999046326,
412371789,drifting_longlines,0.98639780283,
412371880,drifting_longlines,0.299834758043,
412376239,drifting_longlines,0.353865563869,
412379240,trawlers,0.912909150124,cargo_or_tanker
412386008,purse_seines,0.9602009058,
412386668,trawlers,0.580842137337,
412387012,drifting_longlines,0.456398785114,
412387654,trawlers,0.767465531826,
412387941,purse_seines,0.453455537558,
412388882,trawlers,0.824321269989,
412395022,drifting_longlines,0.512153148651,
412399999,fixed_gear,0.721210183032,
412400097,trawlers,0.589638829231,
412400154,drifting_longlines,1.0,
412400155,drifting_longlines,1.0,
412400208,fixed_gear,0.991510763727,
412400214,drifting_longlines,0.968066871166,
412400216,drifting_longlines,0.451926141977,
412400217,fixed_gear,0.89358062008,
412400222,purse_seines,0.503463983536,
412400233,purse_seines,0.626202702522,
412400250,fixed_gear,0.657320797885,
412400258,trawlers,0.560758471489,
412400306,drifting_longlines,0.556337475777,
412400396,purse_seines,0.930920958519,
412400517,trawlers,0.998218715191,
412400832,purse_seines,0.746389091015,
412400988,trawlers,0.557160079479,
412401022,fixed_gear,0.983798844762,
412401220,squid_jigger,0.465626865625,
412401418,drifting_longlines,0.996272206306,
412401565,drifting_longlines,0.905201673508,
412401570,drifting_longlines,0.996741354465,
412401950,drifting_longlines,0.694796562195,
412402005,drifting_longlines,0.811639070511,
412402116,trawlers,0.764197468758,
412402188,drifting_longlines,0.811997830868,
412402273,squid_jigger,0.997017621994,
412403199,drifting_longlines,0.833271801472,
412403630,trawlers,0.816956579685,
412405329,drifting_longlines,0.502120733261,
412405726,trawlers,0.998573422432,
412408049,fixed_gear,0.938480442268,
412408850,trawlers,0.795839250088,
412409590,trawlers,0.752602458,
412410001,trawlers,0.720925927162,
412410268,drifting_longlines,0.917145371437,
412410322,trawlers,0.86616975069,
412410323,trawlers,0.597418546677,
412410328,trawlers,0.954572856426,
412410341,trawlers,0.973172724247,
412410347,drifting_longlines,0.967469632626,
412410397,trawlers,0.476278752089,
412410437,drifting_longlines,0.946882665157,
412410441,drifting_longlines,0.511833846569,
412410542,fixed_gear,0.778254514797,
412410566,trawlers,0.397829860449,
412410635,drifting_longlines,0.783891260624,
412410702,trawlers,0.976941645145,
412410733,trawlers,0.418446034193,
412410736,fixed_gear,0.469418355047,
412410741,trawlers,0.963768899441,
412410771,fixed_gear,0.944341918576,
412410809,trawlers,0.992465615273,
412410853,fixed_gear,0.980787665472,
412410875,fixed_gear,0.458818559771,
412410896,fixed_gear,0.797741125618,
412410897,fixed_gear,0.557095571992,
412411006,fixed_gear,0.502633910187,
412411012,purse_seines,0.411281138659,
412411013,purse_seines,0.300051510334,
412411017,drifting_longlines,0.39628714323,
412411019,drifting_longlines,0.922661542892,
412411023,drifting_longlines,0.893158614635,
412411027,drifting_longlines,0.963213801384,
412411037,purse_seines,0.807842493057,
412411041,purse_seines,0.920873522758,
412411048,drifting_longlines,0.951356709003,
412411062,purse_seines,0.96118748188,
412411142,purse_seines,0.691101431847,
412411143,drifting_longlines,0.327633917332,
412411144,drifting_longlines,0.514946818352,
412411148,purse_seines,0.747899949551,
412411151,drifting_longlines,0.863995730877,
412411168,trawlers,0.633903443813,
412411204,drifting_longlines,0.987538099289,
412411228,purse_seines,0.407987684011,
412411338,purse_seines,0.99152725935,
412411362,drifting_longlines,0.591187536716,
412411517,fixed_gear,0.546838668734,
412411518,fixed_gear,0.305080182373,
412411577,drifting_longlines,0.4012388587,
412411601,trawlers,0.892669379711,
412411641,drifting_longlines,0.93200302124,
412411705,drifting_longlines,0.682048916817,
412411839,trawlers,0.936019420624,
412411871,trawlers,0.631405353546,
412411906,trawlers,0.609314501286,
412411960,trawlers,0.884351491928,
412412000,drifting_longlines,0.328183829784,
412412010,trawlers,0.771543323994,
412412011,drifting_longlines,0.973683416843,
412412037,trawlers,0.605948030949,
412412199,drifting_longlines,0.461622804403,
412412213,trawlers,0.984167277813,
412412214,trawlers,0.95072221756,
412412276,trawlers,0.964957237244,
412412339,trawlers,0.979582667351,
412412345,trawlers,0.731826126575,
412412351,trawlers,0.971228003502,
412412352,trawlers,0.975927472115,
412412376,trawlers,0.98609828949,
412412422,trawlers,0.981642007828,
412412423,trawlers,0.930438160896,
412412428,trawlers,0.517267107964,
412412431,trawlers,0.452146828175,
412412479,drifting_longlines,0.839827716351,
412412483,trawlers,0.992063820362,
412412532,drifting_longlines,0.578784406185,
412412566,drifting_longlines,0.853348553181,
412412582,drifting_longlines,0.993502914906,
412412588,trawlers,0.989504337311,
412412602,drifting_longlines,0.868450403214,
412412611,trawlers,0.995822072029,
412412632,drifting_longlines,0.687014937401,
412412848,trawlers,0.433961421251,
412412914,purse_seines,0.416279524565,
412412931,drifting_longlines,0.991692960262,
412412937,fixed_gear,0.984736207023,
412412951,purse_seines,0.663042843342,
412412952,fixed_gear,0.71144271172,
412412955,drifting_longlines,0.934849262238,
412412977,trawlers,0.882805228233,
412413004,drifting_longlines,0.734068095684,
412413035,drifting_longlines,0.598245918751,
412413047,drifting_longlines,0.81285238266,
412413048,purse_seines,0.562387347221,
412413068,trawlers,0.997987627983,
412413085,drifting_longlines,0.989189386368,
412413101,drifting_longlines,0.992943823338,
412413102,drifting_longlines,0.997979223728,
412413112,fixed_gear,0.9162353659,
412413115,drifting_longlines,0.784878432751,
412413159,purse_seines,0.53177344799,
412413203,purse_seines,0.995683670044,
412413211,drifting_longlines,0.852952957153,
412413262,drifting_longlines,0.771513938904,
412413292,drifting_longlines,0.462440162897,
412413297,fixed_gear,0.993678025901,
412413307,drifting_longlines,0.999764025211,
412413326,drifting_longlines,0.618113100529,
412413328,drifting_longlines,0.99970549345,
412413335,drifting_longlines,0.77767854929,
412413336,trawlers,0.462339371443,
412413345,fixed_gear,0.455585354277,
412413361,fixed_gear,0.838898268786,
412413365,purse_seines,0.481315225363,
412413378,trawlers,0.634435415268,
412413404,purse_seines,0.61433160305,
412413412,purse_seines,0.860623657703,
412413423,drifting_longlines,0.756847381592,
412413425,drifting_longlines,0.816571414471,
412413817,drifting_longlines,0.942153215408,
412413861,drifting_longlines,0.5863109231,
412413871,drifting_longlines,0.424107968807,
412413978,fixed_gear,0.991537766618,
412413989,trawlers,0.976825118065,
412414011,trawlers,0.995744884014,
412414030,drifting_longlines,0.527648210526,
412414061,trawlers,0.998298108578,
412414224,fixed_gear,0.576191474289,
412414353,drifting_longlines,0.64689296484,
412414355,trawlers,0.999656200409,
412414436,drifting_longlines,0.980959773064,
412414516,trawlers,0.938327670097,
412414520,purse_seines,0.633222877979,
412414536,trawlers,0.647598683834,
412414627,drifting_longlines,0.812275826931,
412414633,trawlers,0.974647879601,
412414641,fixed_gear,0.702110154557,
412414680,fixed_gear,0.387941467123,
412414698,trawlers,0.714432358742,
412414745,trawlers,0.734968781471,
412414751,fixed_gear,0.760868134382,
412414787,drifting_longlines,0.421006351709,
412415008,drifting_longlines,0.270877987146,
412415059,fixed_gear,0.406558170915,
412415367,drifting_longlines,0.255314975977,
412415386,drifting_longlines,0.757656991482,
412415908,drifting_longlines,0.591527223587,
412415957,trawlers,0.56277179718,
412416184,drifting_longlines,0.794683635235,
412416201,fixed_gear,0.916149098728,
412416235,trawlers,0.994111955166,
412416238,fixed_gear,0.991191312609,
412416275,trawlers,0.980113387108,
412416324,purse_seines,0.477403789759,
412416326,fixed_gear,0.927542364029,
412416368,drifting_longlines,0.958479523659,
412416372,trawlers,0.467809736729,
412416423,trawlers,0.999972581863,
412416434,fixed_gear,0.879874566716,
412416607,fixed_gear,0.997117866962,
412416652,drifting_longlines,0.479115813971,
412416665,drifting_longlines,0.830767571926,
412416748,drifting_longlines,0.624638795853,
412416791,trawlers,0.561440765858,
412417152,trawlers,0.978278815746,
412417322,trawlers,0.503339231014,
412417416,drifting_longlines,0.876428127289,
412417731,fixed_gear,0.977982005474,
412417786,fixed_gear,0.57907325989,
412417894,trawlers,0.91258507967,
412417912,drifting_longlines,0.866926312447,
412418033,fixed_gear,0.677427804683,
412418066,trawlers,0.888660609722,
412418119,trawlers,0.97026270628,
412418129,trawlers,0.984473347664,
412418187,fixed_gear,0.935243465795,
412418199,trawlers,0.994273483753,
412418356,fixed_gear,0.995262417171,
412418372,trawlers,0.99404412508,
412418417,purse_seines,0.686876416206,
412418421,trawlers,0.932993173599,
412418534,purse_seines,0.323216915131,
412418542,fixed_gear,0.375173801393,
412418574,purse_seines,0.590995132923,
412418591,drifting_longlines,0.515492856503,
412418609,fixed_gear,0.983275742942,
412418616,fixed_gear,0.760954553418,
412418622,fixed_gear,0.499629188931,
412418647,fixed_gear,0.668449089661,
412418689,drifting_longlines,0.34453111887,
412418748,trawlers,0.526093959808,
412418768,fixed_gear,0.713805693083,
412418798,trawlers,0.923323810101,
412418815,fixed_gear,0.999111554137,
412418821,fixed_gear,0.583485762144,
412418883,purse_seines,0.806273639202,
412418982,drifting_longlines,0.944357931614,
412419124,drifting_longlines,0.492783427238,
412419126,purse_seines,0.468272536993,
412419138,drifting_longlines,0.616751194,
412419227,fixed_gear,0.635854382719,
412419284,fixed_gear,0.989193858269,
