mmsi,inferred,known
111203949,Set longlines,
111203959,Trawlers,
111204172,Trawlers,
111204453,Set longlines,
111205002,Trawlers,
111205417,Pots and traps,
111207141,Trawlers,
111222222,Set gillnets,
111227501,Sailing,
111333331,Trawlers,
111503018,Cargo,
111503019,Cargo,
111503020,Cargo,
111666888,Reefer,
111667988,Tug,
111850000,Trawlers,
111855370,Purse seines,
111999111,Trawlers,
112111211,Tug,
112212332,Trawlers,
112223333,Trawlers,
112233322,Trawlers,
112233445,Tug,
112233666,Trawlers,
112324826,Trawlers,
112546523,Tug,
113037472,Sailing,
116786655,Set longlines,
120000000,Purse seines,
120121965,Pole and line,
120234279,Set longlines,
120400005,Set longlines,
120400117,Trawlers,
120477000,Trawlers,
120701235,Trawlers,
120701446,Purse seines,
120789879,Pots and traps,
120872088,Set longlines,
121000115,Set longlines,
121000123,Reefer,
121000178,Set gillnets,
121000185,Set gillnets,
121000340,Set longlines,
121000416,Trawlers,
121000542,Trawlers,
121000544,Purse seines,
121000546,Set longlines,
121000587,Trawlers,
121000590,Trawlers,
121000592,Set longlines,
121000711,Set longlines,
121000712,Set gillnets,
121000759,Set longlines,
121000853,Sailing,
121000855,Trawlers,
121000887,Set longlines,
121001153,Set gillnets,
121001217,Set longlines,
121001361,Set longlines,
121001362,Set longlines,
121001363,Set longlines,
121001364,Set gillnets,
121001388,Trawlers,
121001390,Set longlines,
121001406,Set longlines,
121001412,Set longlines,
121001413,Trawlers,
121001428,Trawlers,
121001429,Purse seines,
121001522,Set longlines,
121001523,Set longlines,
121001524,Set gillnets,
121001573,Set gillnets,
121001738,Set gillnets,
121001740,Squid,
121001743,Set longlines,
121001745,Set gillnets,
121001746,Set longlines,
121001836,Trawlers,
121001886,Set longlines,
121001928,Set longlines,
121001953,Trawlers,
121149700,Pilot,
121212121,Sailing,
121548806,Cargo,
121763936,Cargo,
122111121,Set gillnets,
122292919,Pilot,
122332223,Set longlines,
122345458,Pole and line,
123000000,Cargo,
123111111,Purse seines,
123123123,Tug,
123201007,Sailing,
123222224,Cargo,
123335442,Set longlines,
123345678,Pilot,
123412112,Sailing,
123450001,Cargo,
123450011,Tug,
123450020,Purse seines,Purse seines
123450099,Trawlers,
123450800,Purse seines,Purse seines
123451231,Pots and traps,
123451234,Pilot,
123454322,Tug,
123454344,Tug,
123454377,Tug,
123455678,Reefer,
123456000,Sailing,
123456123,Set longlines,
123456765,Trawlers,
123456778,Seismic vessel,
123456780,Reefer,
123456781,Tug,
123456787,Trawlers,
123456788,Pots and traps,
123456789,Set gillnets,
123456790,Reefer,
123456798,Sailing,
123456888,Sailing,
123456987,Purse seines,
123466789,Cargo,
123500000,Purse seines,
123556858,Trawlers,
123654789,Cargo,
123658980,Sailing,
123698566,Trawlers,
123789888,Pilot,
123854769,Cargo,
123888888,Reefer,
124050100,Tug,
125369887,Sailing,
126020126,Cargo,
126020135,Cargo,
126052826,Tanker,
128356007,Trawlers,
130100043,Purse seines,
130100068,Set longlines,
130100070,Set gillnets,
130100072,Set longlines,
130100219,Trawlers,
130100293,Set longlines,
130100733,Purse seines,
130999031,Trawlers,
132332888,Trawlers,
132347000,Pilot,
133814921,Set gillnets,
135792468,Cargo,
136141101,Pots and traps,
137613634,Cargo,
141376391,Cargo,
143222789,Trawlers,
144066030,Tanker,
147258369,Trawlers,
149382685,Tug,
150200006,Set longlines,
150200103,Reefer,
150200112,Tug,
150200172,Tanker,
150200317,Pole and line,
150200321,Set longlines,
150200322,Cargo,
150200357,Trawlers,
150200373,Trawlers,
150200390,Trawlers,
150200402,Cargo,
150200406,Set longlines,
150200411,Pilot,
150200413,Tug,
150200735,Reefer,
150200749,Seismic vessel,
150200763,Tanker,
150200766,Tug,
150200783,Trawlers,
150200813,Cargo,
150200815,Cargo,
150200856,Cargo,
150200885,Trawlers,
150200907,Reefer,
150200933,Set longlines,
150200951,Cargo,
150200990,Reefer,
150201031,Reefer,
150201047,Trawlers,
150201049,Purse seines,
150201054,Pilot,
150201065,Trawlers,
150201066,Cargo,
150201073,Trawlers,
150201098,Set longlines,
150201101,Sailing,
150201117,Seismic vessel,
150201124,Sailing,
150201143,Seismic vessel,
150201178,Tug,
150201211,Tug,
150201248,Seismic vessel,
150201295,Cargo,
150201296,Cargo,
150201302,Seismic vessel,
150201323,Squid,
150201328,Trawlers,
150201330,Cargo,
150201366,Cargo,
150201368,Cargo,
150201389,Tanker,
150201393,Trawlers,
150201411,Squid,
150201416,Set longlines,
150201432,Cargo,
150201459,Cargo,
150201486,Cargo,
150201527,Set longlines,
150201531,Set longlines,
150201542,Trawlers,
150201547,Set gillnets,
150201584,Tug,
150201617,Cargo,
150201619,Reefer,
150201640,Cargo,
150201691,Cargo,
150201694,Trawlers,
150201698,Trawlers,
150201714,Cargo,
150201770,Seismic vessel,
150201806,Cargo,
150201810,Tanker,
150201822,Seismic vessel,
150201840,Set longlines,
150201844,Cargo,
150201872,Cargo,
150201930,Trawlers,
150202006,Pole and line,
150202027,Trawlers,
150202035,Cargo,
150202037,Sailing,
150202046,Cargo,
150202048,Reefer,
150202106,Reefer,
150202115,Cargo,
150202123,Cargo,
150202142,Trawlers,
150202143,Cargo,
150202152,Trawlers,
150202182,Cargo,
150202196,Seismic vessel,
150202207,Cargo,
150202236,Cargo,
150202240,Tanker,
150202241,Seismic vessel,
150202244,Seismic vessel,
150202265,Reefer,
150202276,Seismic vessel,
150202290,Cargo,
150202297,Trawlers,
150202305,Trawlers,
150202313,Cargo,
150202320,Set gillnets,
150202336,Cargo,
150202359,Trawlers,
150202376,Trawlers,
150202377,Trawlers,
150202398,Trawlers,
150202400,Set longlines,
150202401,Cargo,
150202404,Trawlers,
150202413,Tug,
150202414,Trawlers,
150202416,Trawlers,
150202427,Trawlers,
150202438,Trawlers,
150202508,Cargo,
150202517,Trawlers,
150202532,Sailing,
150202536,Tanker,
150202555,Seismic vessel,
150202587,Squid,
150202588,Trawlers,
150202595,Tanker,
150202642,Cargo,
150202662,Seismic vessel,
150202679,Seismic vessel,
150202692,Sailing,
150202707,Sailing,
150202718,Tanker,
150202725,Cargo,
150202737,Seismic vessel,
150202755,Trawlers,
150202777,Seismic vessel,
150202794,Cargo,
150202800,Set longlines,
150202804,Cargo,
150202815,Reefer,
150202825,Trawlers,
150202826,Cargo,
150202843,Seismic vessel,
150202894,Cargo,
150202910,Seismic vessel,
150202934,Seismic vessel,
150202973,Cargo,
150203009,Trawlers,
150203127,Reefer,
150203167,Seismic vessel,
150203178,Seismic vessel,
150203290,Trawlers,
150425722,Set gillnets,
150582234,Set gillnets,
152000022,Set longlines,
152092441,Trawlers,
152328889,Cargo,
152578620,Trawlers,
155204714,Trawlers,
156258183,Cargo,
156489123,Tug,
156999999,Trawlers,
158638888,Seismic vessel,
158881096,Tug,
160000079,Set longlines,
160000089,Tanker,
160000149,Cargo,
160000192,Squid,
160000224,Cargo,
160900000,Trawlers,
161050436,Tug,
162895148,Cargo,
162904474,Cargo,
164135243,Sailing,
164392381,Trawlers,
166053554,Cargo,
168162803,Trawlers,
168681000,Tug,
168880000,Trawlers,
171068800,Cargo,
171647711,Cargo,
175393206,Sailing,
178945623,Cargo,
185120477,Cargo,
188888888,Pots and traps,
189224193,Tanker,
190108099,Trawlers,
190700658,Trawlers,
190700937,Trawlers,
190701081,Set longlines,
190701082,Purse seines,
190701084,Trawlers,
190701091,Set longlines,
190701095,Trawlers,
190701129,Set longlines,
190701302,Seismic vessel,
191283710,Trawlers,
191716788,Cargo,
191941000,Set gillnets,
192837465,Sailing,
195215126,Set gillnets,
199056789,Trawlers,
200000000,Cargo,
200000001,Cargo,
200000006,Trawlers,
200000012,Pole and line,
200000019,Trawlers,
200000029,Sailing,
200000030,Cargo,
200000037,Trawlers,
200000045,Trawlers,
200000047,Trawlers,
200000054,Set gillnets,
200000088,Set gillnets,
200000157,Set longlines,
200000160,Trawlers,
200000167,Set gillnets,
200000171,Set longlines,
200000173,Purse seines,
200000292,Set gillnets,
200000317,Set longlines,
200000319,Trawlers,
200000350,Trawlers,
200000360,Trawlers,
200000398,Trawlers,
200000537,Trawlers,
200000540,Trawlers,
200000556,Set gillnets,
200000581,Trawlers,
200000583,Trawlers,
200000584,Trawlers,
200000602,Trawlers,
200000631,Pole and line,
200000650,Tanker,
200000850,Cargo,
200000901,Trawlers,
200000926,Squid,
200000930,Set gillnets,
200000938,Pots and traps,
200000948,Trawlers,
200000953,Cargo,
200000960,Pots and traps,
200000964,Trawlers,
200000969,Trawlers,
200001011,Cargo,
200001019,Set longlines,
200001023,Trawlers,
200001025,Trawlers,
200001034,Sailing,
200001040,Pole and line,
200001042,Cargo,
200001068,Purse seines,
200001081,Cargo,
200001105,Trawlers,
200001140,Squid,Reefer
200001150,Cargo,
200001162,Trawlers,
200001164,Trawlers,
200001233,Cargo,
200001250,Purse seines,
200001631,Trawlers,
200001653,Sailing,
200001657,Cargo,
200001668,Set longlines,
200001669,Trawlers,
200001670,Squid,
200001673,Cargo,
200001687,Tanker,
200001692,Set longlines,
200001715,Squid,
200001738,Trawlers,
200001772,Drifting longlines,
200001773,Set longlines,
200001787,Trawlers,
200001821,Set longlines,
200001823,Trawlers,
200001833,Sailing,
200001837,Set longlines,
200001877,Trawlers,
200001879,Cargo,
200001886,Trawlers,
200001892,Set longlines,
200001903,Trawlers,
200001906,Set longlines,
200001929,Purse seines,
200001968,Purse seines,
200001995,Trawlers,
200002002,Trawlers,
200002093,Reefer,
200002105,Reefer,
200002133,Reefer,
200002370,Purse seines,
200002392,Trawlers,
200002406,Sailing,
200002433,Squid,
200002434,Set longlines,
200002690,Set longlines,
200002704,Trawlers,
200002870,Pilot,
200002875,Sailing,
200002996,Set gillnets,
200003029,Set longlines,
200003825,Purse seines,
200003880,Set gillnets,
200003904,Set longlines,
200003911,Trawlers,
200003913,Trawlers,
200003914,Trawlers,
200003920,Squid,
200003925,Trawlers,
200003926,Cargo,
200004010,Trawlers,
200004019,Purse seines,
200004024,Trawlers,
200004027,Trawlers,
200004038,Squid,
200004044,Trawlers,
200004046,Pots and traps,
200004054,Squid,
200004062,Trawlers,
200004068,Squid,
200004073,Trawlers,
200004074,Pole and line,
200004084,Trawlers,
200004171,Set longlines,
200004391,Trawlers,
200004399,Trawlers,
200004418,Trawlers,
200004420,Trawlers,
200004425,Purse seines,
200004428,Purse seines,
200004431,Set longlines,
200004435,Set longlines,
200004445,Trawlers,
200004446,Sailing,
200004454,Trawlers,
200004465,Set longlines,
200004467,Trawlers,
200004538,Tug,
200004564,Trawlers,
200004695,Set longlines,
200004697,Cargo,
200004725,Set longlines,
200004743,Cargo,
200004755,Trawlers,
200004757,Trawlers,
200004758,Trawlers,
200004766,Set gillnets,
200004813,Set longlines,
200004825,Pole and line,
200004826,Squid,
200004852,Set gillnets,
200005037,Trawlers,
200005044,Cargo,
200005055,Set longlines,
200005150,Trawlers,
200005165,Trawlers,
200005171,Trawlers,
200005173,Trawlers,
200005177,Sailing,
200005219,Trawlers,
200005317,Purse seines,
200005339,Cargo,
200005340,Purse seines,
200005368,Set longlines,
200005382,Trawlers,
200005400,Pilot,
200005401,Purse seines,
200005410,Pilot,
200005411,Trawlers,
200005430,Trawlers,
200005437,Purse seines,
200005456,Set longlines,
200005459,Trawlers,
200005490,Sailing,
200005495,Pots and traps,
200005500,Trawlers,
200005502,Set longlines,
200005509,Trawlers,
200005514,Cargo,
200005534,Cargo,
200005539,Pole and line,
200005548,Trawlers,
200005573,Set gillnets,
200005601,Tanker,
200005611,Purse seines,
200005633,Trawlers,
200005657,Pole and line,
200005658,Trawlers,
200005668,Squid,
200005717,Sailing,
200005718,Set longlines,
200005721,Purse seines,
200005740,Trawlers,
200005767,Set gillnets,
200005804,Trawlers,
200005834,Set gillnets,
200005854,Tug,
200005855,Trawlers,
200005859,Squid,
200005860,Pole and line,
200005881,Squid,
200005883,Trawlers,
200005884,Trawlers,
200005885,Trawlers,
200005886,Pole and line,
200005891,Pole and line,
200005913,Trawlers,
200005938,Set longlines,
200005973,Squid,
200005990,Trawlers,
200006007,Trawlers,
200006014,Trawlers,
200006016,Trawlers,
200006022,Set gillnets,
200006039,Trawlers,
200006072,Set longlines,
200006075,Trawlers,
200006082,Set longlines,
200006090,Set longlines,
200006092,Set longlines,
200006094,Sailing,
200006100,Cargo,
200006102,Cargo,
200006113,Trawlers,
200006126,Cargo,
200006153,Seismic vessel,
200006201,Trawlers,
200006214,Set longlines,
200006222,Set longlines,
200006292,Pole and line,
200006453,Set longlines,
200006467,Purse seines,
200006521,Trawlers,
200006585,Cargo,
200006607,Pole and line,
200006646,Cargo,
200007171,Set longlines,
200041985,Reefer,
200077900,Pilot,
200088007,Set longlines,
200088008,Trawlers,
200088899,Trawlers,
200335500,Trawlers,
200437348,Cargo,
200583782,Set gillnets,
200804300,Purse seines,
200808150,Trawlers,
200851004,Pots and traps,
200901012,Trawlers,
200902032,Set longlines,
200902064,Set gillnets,
200902094,Set longlines,
200902442,Set gillnets,
200903628,Set gillnets,
200903726,Trawlers,
200912310,Sailing,
200920269,Trawlers,
200930046,Sailing,
200930906,Set longlines,
201000000,Pots and traps,
201003262,Cargo,
201006210,Purse seines,
201010212,Seismic vessel,
201010294,Sailing,
201075057,Set longlines,
201100082,Purse seines,
201100084,Trawlers,
201100086,Purse seines,
201100096,Sailing,
201100097,Reefer,
201100098,Sailing,
201100115,Reefer,
201100121,Reefer,
201100123,Set longlines,
201100129,Reefer,
201100134,Trawlers,
201100136,Reefer,
201100138,Sailing,
201100141,Sailing,
201100143,Reefer,
201100145,Drifting longlines,
201100149,Reefer,
201103041,Trawlers,
201103074,Trawlers,
201109001,Trawlers,
201110067,Set longlines,
201111130,Set longlines,
201200104,Set longlines,
201200318,Set longlines,
201200922,Set gillnets,
201201205,Trawlers,
201201965,Trawlers,
201204022,Purse seines,
201204131,Purse seines,
201206011,Cargo,
201208170,Purse seines,
201210158,Trawlers,
201211180,Purse seines,
201212091,Trawlers,
201216315,Pilot,
201283560,Reefer,
201302058,Trawlers,
201302068,Trawlers,
201302166,Trawlers,
201302168,Trawlers,
201302178,Set longlines,
201303011,Set longlines,
201303018,Trawlers,
201303020,Set longlines,
201303031,Drifting longlines,
201304278,Trawlers,
201306010,Trawlers,
201307020,Trawlers,
201307028,Trawlers,
201307102,Reefer,
201307228,Trawlers,
201307238,Trawlers,
201307298,Trawlers,
201308091,Pole and line,
201308158,Trawlers,
201308292,Reefer,
201309068,Trawlers,
201310078,Trawlers,
201310151,Purse seines,
201312003,Pilot,
201312118,Pole and line,
201314520,Trawlers,
201320130,Set longlines,
201342715,Reefer,
201350696,Pilot,
201351696,Tug,
201372701,Pole and line,
201399999,Trawlers,
201426696,Tug,
201820180,Pots and traps,
202583014,Cargo,
203109200,Sailing,
203114200,Sailing,
203122200,Sailing,
203125300,Sailing,
203126200,Sailing,
203127400,Sailing,
203141400,Sailing,
203149300,Sailing,
203152300,Sailing,
203154300,Sailing,
203155400,Sailing,
203163100,Tanker,
203168400,Sailing,
203169300,Sailing,
203196400,Trawlers,
203211300,Trawlers,
203213300,Sailing,
203214400,Trawlers,
203221652,Cargo,
203232100,Sailing,
203235000,Drifting longlines,
203243400,Sailing,
203244200,Sailing,
203277200,Sailing,
203277400,Sailing,
203286400,Sailing,
203287200,Sailing,
203306100,Sailing,
203310200,Sailing,
203312200,Trawlers,
203328400,Sailing,
203333400,Sailing,
203341400,Pots and traps,
203342100,Sailing,
203356200,Trawlers,
203379400,Sailing,
203394200,Sailing,
203397200,Sailing,
203405200,Sailing,
203407200,Sailing,
203428200,Sailing,
203455200,Sailing,
203458200,Sailing,
203492200,Trawlers,
203550200,Sailing,
203552100,Sailing,
203613200,Sailing,
203615200,Sailing,
203617200,Sailing,
203628200,Sailing,
203643100,Sailing,
203657100,Sailing,
203686200,Sailing,
203736100,Sailing,
203743200,Sailing,
203811200,Set gillnets,
203855100,Sailing,
203888029,Reefer,
203889200,Sailing,
203927000,Trawlers,
203965100,Sailing,
203999204,Pots and traps,
203999232,Sailing,
203999246,Pilot,
203999248,Sailing,
203999301,Pots and traps,
203999302,Pilot,
203999303,Pilot,
203999304,Set gillnets,
203999311,Trawlers,
203999318,Pilot,
203999319,Trawlers,
203999320,Sailing,
203999323,Trawlers,
203999325,Sailing,
203999327,Sailing,
203999328,Sailing,
203999330,Set gillnets,
203999331,Sailing,
203999332,Sailing,
203999335,Sailing,
203999336,Sailing,
203999337,Sailing,
203999338,Sailing,
203999339,Cargo,
203999342,Purse seines,
203999343,Sailing,
203999345,Tanker,
203999349,Trawlers,
203999350,Cargo,
203999351,Sailing,
203999353,Cargo,
203999354,Sailing,
203999356,Sailing,
203999362,Tug,
203999364,Sailing,
203999365,Sailing,
203999366,Sailing,
203999371,Sailing,
203999376,Sailing,
203999378,Set gillnets,
203999379,Purse seines,
203999381,Reefer,
203999383,Tanker,
203999384,Reefer,
203999388,Pots and traps,
203999389,Sailing,
203999390,Tug,
203999391,Tug,
203999392,Tug,
203999396,Pilot,
203999404,Tanker,
203999405,Tanker,
203999406,Trawlers,
203999408,Purse seines,
203999409,Sailing,
203999426,Sailing,
203999427,Set longlines,
204206740,Trawlers,
204206750,Pole and line,
204208790,Pole and line,
204209000,Set longlines,
204209950,Pole and line,
204211000,Pole and line,
204212000,Drifting longlines,
204213000,Pole and line,
204225000,Set longlines,
204229000,Trawlers,
204231000,Pole and line,
204233000,Drifting longlines,
204235000,Drifting longlines,
204236000,Set longlines,
204243000,Trawlers,Trawlers
204244000,Trawlers,
204254000,Set gillnets,
204259000,Drifting longlines,
204260000,Trawlers,Trawlers
204264000,Pole and line,
204267000,Set gillnets,
204268000,Set longlines,
204283000,Set longlines,
204284000,Set gillnets,
204285000,Set longlines,
204287000,Purse seines,Pole and line
204480850,Tanker,
204600002,Trawlers,
204600003,Trawlers,
204600005,Tanker,
204600008,Set longlines,
204600009,Reefer,
204601240,Purse seines,
204606000,Sailing,
204670340,Trawlers,
204670570,Pilot,
204671240,Pilot,
204671360,Sailing,
204701240,Sailing,
204701250,Sailing,
204701360,Tanker,
204701380,Tanker,
204706000,Tanker,
204708000,Sailing,
204709000,Sailing,
204803390,Sailing,
204809000,Set longlines,
204811000,Drifting longlines,
204811940,Sailing,
204812000,Pole and line,
204813000,Drifting longlines,
204815000,Pole and line,
204820000,Trawlers,
204829000,Sailing,
204835000,Pole and line,
204836000,Pole and line,
204838000,Pole and line,Pole and line
204848000,Set longlines,
204853000,Trawlers,
204856000,Pole and line,
204862000,Trawlers,Drifting longlines
204931696,Pilot,
205000000,Reefer,
205000001,Purse seines,
205000090,Cargo,
205001000,Tug,
205002000,Pots and traps,
205004000,Tug,
205006900,Trawlers,
205007400,Pilot,
205008400,Purse seines,
205008600,Tanker,
205010000,Trawlers,
205010190,Cargo,
205013000,Sailing,
205015300,Pots and traps,
205017000,Trawlers,Trawlers
205017800,Trawlers,
205020000,Pilot,
205026000,Trawlers,Trawlers
205026900,Sailing,
205027900,Trawlers,
205030000,Cargo,
205032900,Sailing,
205033000,Sailing,
205035000,Trawlers,
205036000,Pilot,Tug
205037800,Pilot,
205038000,Cargo,
205040000,Set longlines,
205041400,Tanker,
205041700,Pots and traps,
205042000,Trawlers,
205043000,Sailing,
205044100,Trawlers,
205045800,Tanker,Tanker
205048000,Trawlers,
205049000,Trawlers,
205050000,Cargo,
205051000,Set gillnets,
205052900,Tanker,
205053000,Pole and line,
205054000,Sailing,
205056500,Pots and traps,
205057000,Tug,
205058100,Tanker,
205059000,Trawlers,
205062000,Tug,
205063000,Tug,
205065000,Tug,Tug
205067000,Set gillnets,Tug
205071000,Tug,Tug
205074000,Tug,Tug
205082000,Tug,
205084000,Tug,
205085300,Tanker,
205086000,Tug,Tug
205087000,Pole and line,Tug
205088000,Pilot,
205089000,Pilot,
205090000,Pilot,
205092000,Tug,
205093000,Cargo,
205094000,Cargo,
205095000,Set gillnets,
205098000,Purse seines,
205099000,Tanker,
205101000,Set gillnets,Set gillnets
205106000,Trawlers,
205107000,Pilot,
205110000,Sailing,
205111000,Trawlers,
205112000,Pilot,
205112490,Trawlers,
205114000,Tug,
205116000,Pots and traps,
205122090,Pots and traps,
205126000,Trawlers,
205127000,Tug,
205128000,Trawlers,
205132000,Tug,
205146000,Trawlers,
205148000,Trawlers,
205149000,Trawlers,
205150000,Trawlers,
205153000,Trawlers,
205155000,Trawlers,
205161000,Trawlers,Trawlers
205162000,Trawlers,Trawlers
205165000,Trawlers,
205169000,Trawlers,
205170000,Trawlers,Trawlers
205172000,Purse seines,
205175000,Tug,
205177000,Tug,
205179000,Sailing,Tug
205180217,Sailing,
205180219,Trawlers,
205182000,Tug,
205188000,Tug,Tug
205189000,Pilot,
205191000,Trawlers,
205192000,Trawlers,Trawlers
205193000,Tug,
205193218,Tanker,
