mmsi,Gear_Main_Code,Gear_Sec_Code
247151690,OTB,LLS
247083280,OTB,NO
247051210,OTB,NO
247100020,OTB,GNS
247100780,OTB,PS
247120480,OTB,PTM
247120470,OTB,PTM
247051830,OTB,PTM
247053780,OTB,NO
247101430,OTB,NO
247150160,OTB,LLS
247071060,OTB,PTM
247103750,OTB,NO
247091080,OTB,NO
247050180,OTB,NO
247080290,OTB,NO
247141720,PS,LLS
247146120,OTB,NO
247048870,OTB,LLS
247100520,OTB,GNS
247074210,OTB,GNS
247093050,OTB,NO
247084470,OTB,GNS
247142770,OTB,NO
247147080,OTB,PS
247141630,PS,LLS
247303180,PS,LLS
247053680,OTB,PTM
247074420,OTB,PTM
247302670,OTB,NO
247142920,OTB,NO
247079050,OTB,GNS
247051220,OTB,NO
247067010,OTB,NO
247120160,LLS,GNS
247152080,OTB,LLS
247121270,OTB,NO
247144110,OTB,NO
247072770,OTB,GNS
247148370,OTB,PS
247101330,OTB,LLS
247092950,OTB,NO
247054080,OTB,PTM
247152210,PS,GNS
247100330,OTB,NO
247150170,OTB,LLS
247081720,OTB,PTM
247081980,LLS,GNS
247252810,LLS,GNS
247144430,OTB,NO
247053370,OTB,PTM
247146270,OTB,NO
247151110,OTB,LLS
247122340,OTB,GNS
247081710,OTB,NO
247083350,OTB,NO
247152010,OTB,LLS
247063180,OTB,NO
247100190,OTB,NO
247120710,OTB,PS
247081060,OTB,NO
247143230,PS,LLS
247150040,OTB,LLS
247100040,OTB,PS
247123530,OTB,NO
247142860,OTB,NO
247147290,OTB,NO
247081690,OTB,PTM
247051230,OTB,NO
247081680,OTB,NO
247202490,OTB,PS
247153630,OTB,LLS
247148670,OTB,PS
247100910,OTB,NO
247096440,OTB,LLS
247147390,OTB,NO
247122450,OTB,NO
247042200,OTB,NO
247140040,PS,LLS
247143640,PS,LLS
247142940,OTB,LLS
247144230,OTB,NO
247091060,LLS,GNS
247050950,OTB,LLS
247041590,OTB,NO
247114150,OTB,NO
247054120,OTB,PTM
247100570,OTB,NO
247081230,OTB,NO
247149950,OTB,LLS
247051240,OTB,GNS
247301120,PS,LLS
247062140,OTB,NO
247055400,OTB,NO
247150050,OTB,LLS
247058200,OTB,NO
247123250,LLS,GNS
247131490,PS,LLS
247151160,OTB,LLS
247151310,OTB,LLS
247151150,OTB,LLS
247120602,OTB,GNS
247147230,OTB,NO
247059800,OTB,NO
247144890,PS,LLS
247050990,OTB,NO
247049490,PS,LLS
247076010,OTB,LLS
247131130,OTB,LLS
247100740,OTB,PS
247083370,LLS,GNS
247100110,PS,NO
247121440,OTB,PS
247121820,OTB,PS
247130370,LLS,GND
247110880,OTB,PTM
247091620,LLS,GNS
247092370,OTB,GNS
247075010,OTB,NO
247151671,OTB,LLS
247123740,OTB,GNS
247092790,OTB,NO
247075970,OTB,PTM
247081740,OTB,NO
247070590,OTB,PTM
247081390,OTB,NO
247142520,LLS,GND
247051450,OTB,GNS
247141290,OTB,PS
247050110,OTB,PTM
247050170,OTB,PTM
247071040,OTB,NO
247101490,OTB,NO
247110380,OTB,NO
247066220,PS,GNS
247156780,OTB,LLS
247100320,OTB,NO
247054450,OTB,LLS
247100410,PS,OTB
247142580,OTB,NO
247142480,PS,NO
247152130,OTB,NO
247152140,OTB,LLS
247120910,OTB,NO
247052710,OTB,NO
247044870,PS,NO
247030770,OTB,PTM
247119740,OTB,PS
247100450,OTB,GNS
247142630,LLS,GNS
247250760,OTB,PTM
247131310,PS,LLS
247149860,PS,LLS
247110980,PS,NO
247080650,OTB,NO
247143690,OTB,NO
247070990,OTB,PTM
247086280,OTB,NO
247131440,OTB,GNS
247092850,OTB,NO
247055020,OTB,PTM
247149980,OTB,LLS
247144390,OTB,PS
247083400,OTB,NO
247083500,OTB,NO
247144150,OTB,NO
247144480,PS,LLS
247054440,OTB,GNS
247122310,OTB,NO
247306990,PS,LLS
247100540,OTB,GNS
247100480,OTB,GNS
247120240,OTB,PS
247081660,LLS,GNS
247081670,OTB,NO
247120230,OTB,LLS
247080360,LLS,GNS
247125050,OTB,LLS
247146450,OTB,NO
247147340,OTB,LLS
247120370,OTB,NO
247092290,OTB,NO
247111260,PS,LLS
247146590,OTB,NO
247108400,PS,NO
247103510,OTB,PS
247131160,OTB,LLS
247100690,OTB,LLS
247147370,OTB,NO
247050790,OTB,PTM
247081850,OTB,NO
247141250,OTB,PTM
247082740,DRB,GNS
247050740,OTB,LLS
247081890,OTB,NO
247130750,OTB,LLS
247050830,OTB,LLS
247081930,OTB,PTM
247111480,OTB,NO
247147090,OTB,GNS
247121280,OTB,NO
247071890,OTB,NO
247082030,OTB,PTM
247300240,OTB,LLS
247050970,OTB,NO
247050980,OTB,GNS
247149020,OTB,GND
247100710,OTB,GNS
247051410,OTB,PTM
247144870,PS,LLS
247092780,OTB,PS
247144880,OTB,NO
247048960,PS,GNS
247123970,OTB,NO
247127020,LLS,GNS
247130630,PS,NO
247082830,OTB,LLS
247045770,OTB,LLS
247082820,OTB,NO
247101140,OTB,PS
247051550,OTB,PTM
247147720,OTB,NO
247139500,OTB,NO
247141200,OTB,NO
247083940,OTB,PTM
247147410,OTB,NO
247111950,OTB,NO
247051560,OTB,PTM
247121110,OTB,NO
247051950,OTB,PTM
247084520,OTB,PTM
247147510,OTB,NO
247147380,OTB,PS
247124540,OTB,NO
247066860,OTB,PS
247148620,OTB,LLS
247300480,OTB,PS
247148270,OTB,NO
247304660,OTB,NO
247112110,OTB,NO
247145870,OTB,LLS
247122490,OTB,NO
247149490,OTB,NO
247130830,PS,LLS
247280830,PS,GND
247123680,OTB,LHP
247151730,OTB,LLS
247052550,OTB,PTM
247063240,OTB,NO
247149790,OTB,NO
247158700,OTB,PS
247304770,OTB,PS
247076620,OTB,PTM
247113010,OTB,PS
247122510,OTB,NO
247055030,OTB,PTM
247085360,OTB,NO
247154490,LLS,GND
247085340,OTB,NO
247300130,PS,LLS
247185500,OTB,PS
247070640,OTB,PS
247302360,OTB,NO
247113390,OTB,PTM
247302510,OTB,PS
247302370,OTB,LLS
247149810,OTB,PS
247305480,PS,LLS
247113730,PS,NO
247300290,OTB,GNS
247122850,OTB,NO
247085750,OTB,NO
247077190,OTB,PTM
247300910,PS,LLS
247097280,OTB,PS
247114610,OTB,NO
247155040,OTB,PS
247305070,OTB,NO
247086860,OTB,NO
247302720,PS,LLS
247302190,OTB,NO
247125630,OTB,PTM
247124510,OTB,LLS
247124560,OTB,NO
247087020,OTB,NO
247102810,OTB,PS
247065940,PS,LLS
247099360,OTB,NO
247124390,OTB,NO
247305840,OTB,NO
247088060,OTB,NO
247125260,PS,LLS
247131980,OTB,PS
247131580,OTB,LLS
247088050,OTB,PTM
247125580,OTB,PTM
247103040,OTB,PS
247126260,OTB,NO
247103060,OTB,PS
247126690,OTB,LLS
247304980,OTB,LLS
247156120,OTB,LLS
247133630,GNS,LTL
247054740,OTB,PTM
247054750,OTB,PTM
247228800,OTB,NO
247127890,OTB,LLS
247086570,OTB,PTM
247156090,OTB,GNS
247086590,OTB,LLS
247202650,OTB,PS
247103220,OTB,LLS
247127450,OTB,NO
247127390,OTB,NO
247305540,OTB,NO
247305860,OTB,LLS
247087650,OTB,PS
247132590,GNS,LTL
247132540,PS,LLS
247133570,OTB,LLS
247086980,OTB,NO
247128370,OTB,NO
247113290,OTB,PS
247133470,OTB,LLS
247301700,OTB,NO
247128810,OTB,NO
247230360,OTB,NO
247306670,OTB,PS
247129960,OTB,PS
247306970,PS,LLS
247239900,PS,NO
247307130,OTB,LLS
247119090,OTB,LLS
247280280,OTB,PTM
247119770,PS,LLS
247280590,OTB,PS
247087540,OTB,NO
247280790,OTB,NO
247280940,OTB,NO
247222060,LLS,GNS
247231990,OTB,PTM
247231980,OTB,PTM
247087260,OTB,PS
247104060,OTB,NO
247308420,OTB,PS
247308540,OTB,PS
247281250,OTB,NO
247133620,OTB,LLS
247087940,OTB,NO
247281290,OTB,LLS
247104160,OTB,NO
247056610,OTB,PTM
247056620,OTB,PTM
247281420,OTB,NO
247281510,OTB,LLS
247104260,OTB,NO
247309110,OTB,LLS
247281540,OTB,PS
247255060,OTB,NO
277207000,OTB,OTM
277213000,OTB,OTM
277214000,OTB,OTM
277206000,OTB,OTM
277205000,OTB,OTM
277290000,OTM,OTB
277253000,OTB,OTM
277210000,OTB,OTM
277213000,OTB,NO
277047000,OTM,NO
277233000,OTB,OTM
277176000,OTB,OTM
276811000,OTM,OTB
275440000,OTB,OTM
277194000,GNS,OTB
277215000,OTB,OTM
277275000,OTM,OTB
277187000,OTB,OTM
277189000,OTB,OTM
277222000,GNS,OTB
277217000,OTB,OTM
277186000,OTB,OTM
277185000,OTB,OTM
277442000,OTB,OTM
277506000,OTM,NO
277510000,OTM,NO
277511000,FPO,NO
277512000,FPO,NO
277030000,FPO,NO
277519000,OTM,NO
275226000,OTM,OTB
275230000,OTM,NO
275218000,OTM,NO
275270000,OTM,NO
275231000,OTM,NO
275232000,OTM,OTB
275268000,OTM,NO
275136000,OTM,OTB
275221000,OTM,NO
275210000,OTM,NO
275248000,OTM,NO
275009000,GNS,NO
275271000,OTM,NO
275171000,FPO,NK
277524000,OTM,OTB
275272000,OTM,NO
275016000,OTM,OTB
275244000,OTM,NO
275258000,OTM,NO
275164000,GNS,NO
275247000,OTM,NO
275220000,OTM,OTB
275064000,GNS,NO
275214000,OTM,OTB
275094000,OTM,OTB
275141000,OTM,OTB
275098000,OTM,OTB
275058000,GNS,NO
275237000,OTM,OTB
275228000,OTM,OTB
275223000,OTM,OTB
275099000,OTM,NO
275026000,OTM,OTB
275053000,OTM,OTB
275129000,OTM,OTB
275239000,OTM,OTB
275190000,OTM,NO
275169000,GNS,NO
275062000,OTM,OTB
275162000,OTM,OTB
275200000,OTM,NO
275072000,OTM,OTB
275173000,OTM,OTB
275143000,OTM,OTB
275273000,OTM,NO
275127000,OTM,OTB
275019000,OTM,OTB
275151000,OTM,NO
275407000,OTM,NO
275086000,OTM,OTB
275191000,GNS,LLS
275222000,OTM,OTB
275131000,OTM,OTB
275412000,OTM,OTB
275414000,OTM,OTB
275416000,OTM,OTB
275422000,OTM,OTB
275424000,OTM,OTB
275425000,OTM,OTB
275238000,OTM,OTB
275444000,FPO,NK
275448000,FPO,NK
275455000,FPO,NK
275454000,FPO,NK
275453000,FPO,NK
275460000,FPO,NK
275461000,FPO,NK
256000058,LLD,LLS
256000512,LLD,LLS
256000513,LLD,LLS
256000534,LLS,LLD
256000655,OTB,NO
256000656,LLD,LLS
256000684,OTB,NO
248040000,OTB,NO
215000780,OTB,NO
248000190,LLS,GTR
248000020,LLS,LLD
248000150,LLD,LLD
248000540,OTB,NO
215000770,OTB,NO
248000420,LLS,FPO
215000650,LLD,PS
215000330,LA,LLD
248000280,LLD,LLD
245016000,GNS,OTB
244690305,GNS,FPO
244691000,TBB,NO
246884000,DRB,NO
246101000,DRB,NO
244610000,TBB,NO
244790766,GNS,PS
245071000,TBB,NO
235008063,OTB,NO
244991000,TBB,NO
244846000,TBB,NO
250000567,DRB,NO
244850157,DRB,NO
246516000,DRB,NO
244305000,DRB,NO
245856000,TBB,NO
244043520,TBB,OTB
244225000,DRB,NO
244710983,DRB,NO
244820169,DRB,NO
245954000,TBB,NO
245366000,TBB,NO
244774000,DRH,NO
245185000,DRH,PS
246052000,TBB,NO
245287000,GNS,FPO
244572000,TBB,NO
244263000,DRH,NO
244818000,TBB,NO
245202000,OTM,NO
245264000,TBB,NO
245873000,DRH,NO
244770002,DRB,NO
245575000,DRB,NO
244050670,DRB,NO
245253000,OTB,TBB
244529000,TBB,NO
211516000,TBB,OTB
245416000,TBB,OTB
245106000,TBB,NO
246189000,TBB,NO
246314000,TBB,GNS
246338000,TBB,NO
244750140,DRB,NO
245442000,TBB,NO
245655000,TBB,NO
244060176,DRB,NO
245262000,TBB,NO
244740935,DRB,NO
235012112,OTB,NO
245766000,TBB,NO
244686000,TBB,NO
245458000,TBB,NO
250206000,DRB,NO
244174000,TBB,NO
245700000,TBB,NO
245352000,TBB,OTB
245667000,TBB,OTB
244446000,TBB,OTB
244877000,TBB,NO
244806000,TBB,PTB
211389510,TBB,OTB
244982000,TBB,PS
246095000,TBB,NO
246299000,TBB,NO
246459000,TBB,OTB
244775000,TBB,OTB
219001039,TBB,NO
246503000,TBB,OTT
245436000,TBB,PTB
246176000,TBB,OTB
244770191,DRH,FPO
244658000,TBB,NO
211411940,TBB,OTB
245572000,TBB,NO
245883000,TBB,NO
244213000,TBB,OTB
245269000,TBB,NO
245502000,TBB,OTB
244710336,DRB,NO
244965000,TBB,NO
244211000,TBB,NO
244759000,TBB,NO
246238000,TBB,NO
211402250,TBB,OTB
246364000,DRB,NO
245562000,TBB,OTT
245283000,TBB,OTB
245456000,TBB,NO
245235000,TBB,OTB
244854000,TBB,OTT
245244000,TBB,OTB
250292000,GNS,OTB
244377000,OTB,OTT
244620146,DRH,NO
245254000,TBB,OTB
244049000,TBB,NO
245348000,TBB,OTB
245276000,OTT,OTB
211314890,TBB,OTB
246112000,TBB,NO
245273000,TBB,OTB
244987000,SSC,NO
244670837,FPO,NO
244750339,DRB,NO
238123456,OTB,NO
244328000,TBB,OTB
211522000,TBB,OTB
244010067,TBB,NO
245771000,TBB,NO
250000707,DRB,NO
220024000,GNS,GNS
244842000,TBB,NO
244032000,DRB,NO
245498000,TBB,OTT
246256000,DRB,NO
244436000,GNS,GTN
244750410,GNS,FPO
211402270,TBB,OTB
244750011,DRB,NO
211315220,TBB,OTB
245598000,DRH,NO
245703000,TBB,OTB
246431000,DRB,NO
244605000,GNS,TBB
211270480,OTB,TBB
245731000,TBB,OTM
250116470,DRB,OTM
245325000,OTB,OTM
245530000,TBB,OTB
246426000,DRB,NO
246107000,TBB,NO
244668000,TBB,SPR
245617000,TBB,OTT
218359000,OTB,OTM
244907000,TBB,OTB
244659000,TBB,OTB
244077000,HMD,NO
250310000,DRB,NO
246184000,TBB,OTB
245228000,TBB,OTT
244541000,TBB,NO
245544000,TBB,NO
250000557,TBB,NO
245378000,DRB,NO
261020840,OTB,OTM
211319670,TBB,OTB
235095634,DRB,NO
227302000,OTM,OTB
250122460,TBB,OTB
245710000,TBB,OTM
245449000,TBB,OTB
245336000,DRB,NO
244031000,DRB,NO
250001048,DRB,NO
245310000,TBB,NO
244212000,DRB,NO
245100000,TBB,NO
245247000,TBB,OTB
244293000,TBB,DRB
245587000,OTB,TBB
244309000,OTM,NO
244108000,TBB,OTB
246269000,TBB,NO
244060000,TBB,OTB
244646000,TBB,FPO
244750304,GNS,OTB
244070000,TBB,OTB
245148000,TBB,NO
245263000,TBB,NO
245364000,TBB,OTB
250104640,TBB,DRB
250000633,TBB,NO
244634000,TBB,OTT
245415000,TBB,OTB
211290000,TBB,OTB
250002516,TBB,NO
244684000,TBB,NO
211365280,TBB,OTB
245571000,TBB,OTB
245633000,OTT,TBB
211318730,TBB,OTB
244959000,TBB,OTT
277330000,OTM,NO
246489000,OTT,TBB
211670320,OTB,TBB
246206000,OTB,TBB
244038000,TBB,OTT
244525000,HMD,NO
244932000,TBB,OTB
250002664,DRB,NO
244977000,HMD,DRB
245293000,TBB,NO
211699000,TBB,OTB
244750739,DRB,HMD
246417000,DRB,NO
245441000,TBB,NO
235021304,TBB,NO
245928000,SSC,OTT
246135000,TBB,OTB
244687000,TBB,OTB
245794000,TBB,OTB
244299000,TBB,NO
244188000,OTT,TBB
250002378,TBB,NO
246092000,HMD,NO
246027000,HMD,DRB
246209000,HMD,NO
246296000,DRB,NO
245542000,TBB,NO
244179000,TBB,NO
245665000,TBB,NO
245341000,TBB,NO
244102000,TBB,OTB
244957000,TBB,NO
244916000,DRH,NO
235010670,OTM,NO
245333000,TBB,NO
245520000,TBB,NO
246145000,TBB,NO
245567000,DRB,NO
245841000,TBB,NO
250000361,DRB,NO
244592000,DRB,DRH
246065000,HMD,NO
219381000,DRB,NO
245224000,DRB,DRH
211793000,TBB,OTB
246439000,DRB,NO
244790684,TBB,NO
245553000,GNS,TBB
245564000,TBB,NO
245748000,TBB,NO
244100331,DRB,NO
246437000,DRB,DRH
245663000,TBB,PTM
244277000,TBB,NO
245161000,DRB,NO
244644000,DRB,NO
244583000,OTM,NO
245527000,DRB,DRH
244786000,DRB,NO
245878000,TBB,NO
244119000,TBB,GNS
244035000,DRB,NO
244637000,TBB,NO
244742000,OTT,TBB
244381000,TBB,OTB
244672000,TBB,NO
244323000,TBB,NO
244954000,TBB,NO
244801000,TBB,NO
246182000,TBB,NO
244095000,TBB,NO
244798000,DRB,NO
235089665,OTB,NO
244740629,DRB,NO
246005000,TBB,OTT
218264000,OTB,TBB
244763000,DRB,DRH
211315540,TBB,OTB
245220000,TBB,NO
245612000,TBB,OTT
244245000,TBB,OTB
246161000,OTB,TBB
246047000,TBB,NO
245914000,TBB,OTT
246009000,TBB,OTT
246014000,TBB,OTB
244836000,TBB,NO
246054000,TBB,OTM
244075000,TBB,OTB
219001275,TBB,NO
246057000,TBB,NO
246068000,TBB,OTB
244205000,TBB,OTB
205321000,TBB,NO
246183000,TBB,NO
246222000,TBB,NO
246722000,GNS,LHP
246075000,TBB,NO
246155000,TBB,NO
244567000,TBB,OTB
246204000,TBB,OTB
244399000,TBB,NO
244873000,DRB,NO
246202000,DRB,NO
245084000,OTM,NO
244221000,TBB,NO
245836000,TBB,OTM
245922000,TBB,OTB
244731000,DRB,NO
244197000,TBB,NO
245158000,DRB,NO
246339000,DRB,NO
246372000,TBB,LHM
246327000,TBB,OTB
245993000,OTB,GNS
245178000,TBB,NO
235001239,OTM,NO
244355000,DRB,NO
245476000,DRB,HMD
244620025,LHP,NO
235001770,OTB,NO
244815000,TBB,NO
246378000,DRB,DRH
244012000,DRB,NO
246105000,TBB,NO
244010526,GNS,LHP
24593300,TBB,OTB
245899000,TBB,OTT
246274000,OTM,NO
245744000,TBB,OTB
246015000,SSC,OTT
244577000,OTB,TBB
244809000,DRB,NO
244780967,DRH,NO
245738000,TBB,OTB
244053000,DRB,NO
245811000,OTM,NO
244718000,DRB,NO
244869000,TBB,NO
245369000,TBB,NO
235090189,TBB,NO
246032000,TBB,NO
246143000,FPO,GND
246485000,TBB,OTB
218066000,OTM,OTB
245390000,TBB,NO
246429000,OTM,OTB
245408000,TBB,NO
244345000,TBB,NO
245737000,DRB,NO
244810000,SPR,PTB
245316000,SPR,PTB
246511000,TBB,OTB
244250000,DRB,NO
245150000,TBB,OTT
246273000,TBB,OTB
235096094,HMD,NO
245370000,TBB,OTB
245282000,DRB,NO
244042000,TBB,NO
245660000,TBB,NO
246030000,TBB,NO
245159000,TBB,NO
244256000,DRB,NO
246233000,SSC,OTB
244670362,TBB,OTB
246136000,TBB,OTB
246150000,TBB,OTB
245331000,TBB,OTB
244083000,TBB,NO
246504000,OTT,NO
244860535,OTT,SSC
245252000,TBB,NO
235103397,PTM,NO
235103398,PTM,NO
246250000,TBB,NO
244090000,TBB,OTB
244358000,TBB,OTT
244228000,DRB,NO
244470000,TBB,NO
245775000,TBB,NO
245019000,TBB,NO
246784000,TBB,OTT
244100829,TBB,OTB
245795000,TBB,OTB
244620000,TBB,NO
244669000,TBB,NO
244770262,DRB,NO
244062000,OTT,TBB
246226000,TBB,OTB
245473000,TBB,NO
245265000,TBB,OTB
244427000,TBB,NO
244670929,GNS,LHP
235098256,TBB,NO
244434000,DRH,PS
246225000,TBB,NO
244770007,DRB,NO
244660709,DRH,NO
244750560,DRB,HMD
244573154,LHP,NO
246557000,SSC,OTT
244586000,TBB,NO
246214000,TBB,NO
246464000,TBB,NO
244090753,GNS,NO
245053000,TBB,OTT
246492000,TBB,OTT
244050849,OTB,GTN
244260247,LHP,NO
246749000,SDN,OTB
244010309,LHP,LHM
244020679,LHP,NO
244780802,TBB,NO
244790677,OTT,TBB
244810050,LHP,LLS
244810627,TBB,OTT
244830188,DRH,NO
244860048,OTB,OTT
244860699,HMD,NO
261003090,OTB,OTM
261007170,OTB,OTM
261010430,GNS,OTB
261018980,OTB,OTM
261000630,OTB,OTM
261001540,OTB,PTB
261003650,OTB,OTM
261011770,GNS,OTB
261002720,OTB,OTM
261010820,OTB,GNS
261010060,GNS,OTB
261003710,OTM,OTB
261003230,OTB,OTM
261002370,OTB,OTM
261006840,OTB,OTM
261001660,OTB,OTM
261002420,OTM,OTB
261002160,OTM,OTB
261006090,OTB,OTM
261004060,OTM,OTB
261003060,OTB,OTM
261005970,OTB,OTM
261004260,OTB,OTM
261004990,OTB,OTM
261023870,OTB,OTM
261003220,OTB,LLD
261008900,GNS,LLS
261010640,OTB,OTM
261010840,OTB,OTM
261011050,OTB,OTM
261018440,OTB,LLS
261020690,OTB,GNS
261024680,OTB,OTM
261015270,OTM,OTB
261002431,OTB,OTM
261020570,OTB,GNS
261010830,GNS,LLS
261005180,GNS,LLS
261002920,GNS,OTB
261001740,GNS,OTB
261004390,OTB,OTM
261002530,OTB,OTM
261003310,OTB,OTM
261001620,OTM,OTB
261001760,OTB,GNS
26103770,LLS,GNS
261002560,OTB,LLD
261002910,GNS,LLD
261001590,GNS,LLS
261003530,GNS,LLD
261002850,GNS,LLD
261000970,GNS,LLD
261012090,OTB,GNS
261002520,OTB,OTM
261003190,GNS,LLD
261001030,GNS,LLD
261006890,OTB,LLD
261011430,OTB,OTM
261000830,OTB,OTM
261001400,OTB,PTB
261001700,GNS,LLS
261000700,PTB,OTB
261000720,OTB,OTM
261001310,OTB,PTB
261001180,OTB,PTB
261001410,OTB,PTB
261001200,OTB,PTB
261007950,OTM,OTB
261006910,OTB,LLD
261006050,OTB,GNS
261006880,OTB,LLD
261006940,OTB,LLD
261004280,OTB,LLD
261028620,OTB,GNS
261005260,OTB,LLD
261004430,OTB,LLD
261005580,OTB,LLD
261004440,OTB,LLD
261005330,OTB,LLD
261008030,OTB,LLD
261004380,OTB,GNS
261007210,OTM,OTB
261001870,OTM,OTB
261001880,OTM,OTB
261007370,OTM,OTB
261003890,LLD,OTB
261003910,OTM,OTB
261003920,GNS,LLD
261006830,LLD,OTB
261004870,OTM,OTB
261004860,OTM,OTB
261004850,OTM,OTB
261021270,OTM,OTB
261003620,OTM,OTB
261004830,OTM,OTB
261004780,OTM,OTB
261005270,OTM,OTB
261007120,OTM,OTB
261003640,OTB,PTB
261009080,OTB,PTB
261010830,OTB,PTB
261006140,OTB,OTM
261004340,OTB,OTM
261003970,OTB,OTM
261006770,OTB,OTM
261006870,PTB,OTB
261010020,GNS,LLD
261010250,OTB,OTM
261003990,OTB,OTM
261004050,OTB,OTM
261007820,OTB,PTB
261012560,OTB,NO
261009030,OTB,PTB
261012880,OTB,LLS
261006570,PTB,OTB
261007860,GNS,LLD
261009040,OTB,PTB
261011090,PTB,OTB
261006860,OTB,PTB
261014160,OTB,OTM
261000660,OTB,OTM
261005510,OTM,OTB
261383000,OTB,OTM
261518000,OTM,OTB
261522000,OTM,NO
261025890,PTB,OTB
261025910,OTB,PTM
261016430,OTB,OTM
261008070,OTB,PTB
261002730,OTB,GNS
261012460,OTB,PTB
261011540,OTB,OTM
261005090,OTB,OTM
261005080,OTB,OTM
261006780,OTB,OTM
204820000,OTB,NO
263517000,OTB,OTM
263502000,OTB,OTM
263555000,OTB,OTM
263516000,OTB,NO
263540000,OTB,OTM
263528000,OTB,OTM
263503000,OTB,OTM
263531000,OTB,OTM
263564000,LLD,NO
263438000,OTB,NO
204270000,GNS,FPO
204274000,GTR,LLS
263402840,GNS,GTR
263406260,GTR,LLS
263420260,PS,NO
263433000,OTB,NO
263395000,OTB,NO
263363000,GTR,GNS
263329000,GNS,LLS
263401580,GNS,GTR
263406341,GNS,GTR
263405570,PS,NO
263412560,LHP,LLS
263312000,LHP,LLS
263408560,PS,NO
263307000,GNS,GTR
263266000,FPO,LLS
263474000,OTB,NO
263408000,OTB,NO
263406770,PS,NO
263435000,OTB,NO
263407290,PS,NO
263314000,PS,NO
263404660,PS,NO
263407750,PS,LLS
263290000,GNS,GTR
263407340,PS,NO
263408570,PS,NO
263405470,PS,NO
263419980,PS,NO
263302000,PS,NO
263420240,PS,LLS
263401550,GNS,GTR
263462000,OTB,NO
263294000,FPO,LLS
263401760,OTB,NO
263388000,OTB,NO
263509000,OTB,NO
263457000,OTB,NO
263427000,OTB,NO
263411680,PS,NO
263404460,PS,NO
204212000,LLD,LLS
204228000,LLD,GNS
263408350,PS,NO
263514000,OTB,NO
263512000,LLD,NO
263241000,FPO,LLS
263500216,PS,NO
263311000,PS,LLS
204248000,PS,GTR
263470000,OTB,NO
263282000,GNS,GTR
263507000,OTB,NO
263406760,PS,NO
263421980,PS,NO
204226000,LLS,LLD
204824000,LHP,LLS
204862000,LLD,NO
204838000,LHP,NO
263434000,OTB,NO
263500208,PS,NO
263406560,PS,NO
263319000,GTR,FPO
204835000,LHP,NO
204807000,LHP,NO
204813000,LLD,LLS
263500212,PS,NO
263500225,PS,NO
204277000,GNS,GTR
263501000,OTB,OTM
263821000,LLD,NO
263823000,OTB,NO
263315000,GNS,GTR
263482000,OTB,NO
263450000,OTB,NO
263401650,GNS,GTR
263256000,GNS,FPO
263401660,GNS,GTR
204814000,LLS,LLD
204826000,LHP,LHP
204225000,LLS,LLD
204204780,LLS,LHP
204829000,LHP,FPO
204815000,LHP,LLD
204848000,FPO,LLS
263442000,OTB,NO
263486000,OTB,NO
263432000,OTB,NO
263377000,GNS,NO
263286000,GNS,GTR
204819000,LLD,NO
263411555,PS,NO
263569000,LLS,LLD
263401480,GNS,FPO
204232000,LLD,NO
263533000,OTB,NO
263451000,OTB,NO
263439000,OTB,NO
263546000,OTB,NO
263413680,PS,NO
263356000,GNS,GTR
263279000,OTB,NO
263274000,LLS,LLD
263249000,LLD,LLS
263341000,GNS,GTR
263446000,OTB,NO
263208000,LLS,NO
263414960,PS,NO
263407670,PS,NO
263447000,OTB,NO
263477000,OTB,NO
263401590,GNS,GTR
204211000,LLD,NO
263271000,LLS,LLD
263551000,LLS,LLD
263429640,GNS,GTR
263421000,OTB,NO
204266000,GNS,GTR
204285000,LHP,LLS
263401340,GNS,GTR
204275000,GNS,FPO
204255000,GNS,GTR
263365000,GNS,NO
263381000,GNS,GTR
263214000,GNS,GTR
263408670,PS,NO
263232000,PS,NO
263402290,FPO,GNS
263236000,OTB,NO
204257000,PS,GTR
263235000,OTB,NO
263426980,GNS,GTR
263404870,GNS,GTR
263275000,OTB,NO
263500360,LLS,NO
204853000,LLD,LLS
204235000,GNS,LLD
263500170,PS,NO
263403390,GNS,GTR
204245000,PS,NO
204269000,GNS,FPO
263402580,OTB,NO
263237000,OTB,NO
263401250,OTB,NO
204244000,OTB,NO
263401270,LLS,LLD
263401780,PS,NO
263500261,PS,NO
263407870,PS,LLS
204041000,GNS,GTR
204233000,LLS,LLD
204236000,LLS,NO
263500291,GNS,GTR
263405380,GNS,LLD
263577000,OTB,NO
204237000,LLD,LLS
263401680,PS,NO
263401690,PS,NO
204242000,GNS,GTR
263500201,PS,NO
263405940,LLS,GTR
263406860,GNS,GTR
263403780,LLS,GNS
263500286,LLS,NO
263402280,GNS,FPO
263402450,GNS,GTR
263500263,LHP,LLS
204229000,OTB,NO
204263000,OTB,NO
263500304,GNS,GTR
263402370,GNS,FPO
263401880,OTB,NO
204261000,PS,NO
263408240,GNS,GND
204243000,OTB,NO
263402350,OTB,NO
263407550,OTB,NO
263406440,GNS,GTR
263407860,OTB,NO
204858000,LHP,NO
204856000,LLS,LLD
204287000,LHP,NO
204201240,LHP,NO
204201270,LLS,NO
204201360,LLS,FPO
204201560,LHP,NO
232007030,LLS,NO
255501000,LLD,LLS
255401370,PS,NO
263407240,FPO,LLD
263402770,GNS,GTR
263402680,GNS,LLD
263500335,GNS,GTR
263406740,OTB,NO
263406690,GNS,GTR
