mmsi,count
200004758,2735
200004766,4565
200004804,2213
200004826,2452
200004855,5297
200004979,2740
200004995,2651
200005060,10569
200005075,2419
200005078,2222
200005104,3381
200005109,12930
200005165,6676
200005209,10556
200005219,13208
200005317,52991
200005340,7254
200005362,2820
200005368,3677
200005381,5196
200005400,22989
200005404,9373
200005410,5550
200005414,4383
200005457,6226
200005459,6319
200005495,10681
200005498,5736
200005500,6343
200005502,8246
200005511,5649
200005520,2892
200005536,2758
200005566,7419
200005573,5134
200005611,2269
200005658,5524
200005659,2127
200005717,13140
200005721,17166
200005837,2342
200005844,2517
200005855,2290
200005859,2939
200005866,3980
200005881,4309
200005885,4806
200005886,5324
200005922,2097
200005935,3350
200005938,5333
200005942,13182
200005944,7270
200005955,2282
200005969,2461
200005975,2885
200005976,7063
200005978,5589
200005979,5987
200005980,12921
200005981,2277
200005989,2536
200005990,2843
200005995,11981
200005998,5218
200006001,11170
200006005,2605
200006006,6961
200006016,3784
200006029,6831
200006060,2006
200006066,3809
200006089,3929
200006090,45236
200006094,54266
200006102,2907
200006108,3621
200006148,24406
200006178,3525
200006181,3188
200006201,2462
200006253,3214
200006274,2806
200006285,2007
200006292,2728
200006299,2412
200006352,2219
200006356,2142
200006394,8548
200006453,6135
200006456,3450
200006463,4711
200006467,2670
200006532,2739
200006544,6660
200006585,4508
200006594,15056
200006607,7200
200006627,7816
200006628,2596
200006629,7895
200006637,8403
200006639,2360
200006661,5632
200006667,2595
200006699,4962
200006709,5567
200006733,4576
200006925,2566
200006957,10056
200006986,9616
200007005,10486
200007007,5036
200007041,9391
200007113,2097
200007145,2277
200007171,5923
200007181,2867
200007198,2427
200007227,7859
200007255,5018
200007282,4152
200007342,3224
200007392,3405
200007435,3237
200007443,9607
200007537,2869
200007542,5280
200007563,23346
200007570,5090
200007580,8185
200007596,2552
200007607,5388
200007630,2317
200007678,3586
200007686,5044
200007697,2302
200007699,3298
200007704,3291
200007754,2118
200007768,3352
200007779,8596
200007788,8406
200007809,3725
200007811,4754
200007812,7814
200007814,4696
200007842,12220
200007884,3612
200007891,4956
200007900,2603
200007910,2117
200007913,2635
200007919,2626
200007925,2354
200007982,5076
200008058,3532
200008065,3986
200008088,2792
200008094,13651
200008102,3955
200008108,4576
200008115,3319
200008124,10723
200008125,8556
200008134,2205
200008137,3402
200008142,2827
200008179,3978
200008208,4724
200008248,12392
200008261,2345
200008294,2352
200008298,5381
200008310,3072
200008317,7393
200008347,2956
200008352,2950
200008388,23710
200008561,2060
200008562,2180
200008575,3357
200008576,3010
200008587,4856
200008632,3506
200008650,12632
200008653,4951
200008730,4228
200008735,2638
200008741,4965
200008778,2210
200008807,4074
200008824,2603
200008844,7825
200008851,4428
200008870,2648
200008874,2333
200008879,2029
200008911,2608
200008932,2178
200008947,2813
200008951,7075
200008953,3255
200008955,5564
200008999,4618
200009026,3244
200009059,2645
200009068,7550
200009089,4113
200009140,3186
200009155,3797
200009216,2547
200009219,3293
200009220,2232
200009229,8334
200009257,3231
200009260,2800
200009295,4334
200009330,3095
200009398,3265
200009428,2110
200009433,2716
200009440,3720
200009445,3276
200009448,3307
200009471,3850
200009517,2523
200009519,2317
200009541,8818
200009547,4314
200009579,2843
200009588,4467
200009635,3851
200009655,3685
200009668,2023
200009674,8228
200009697,2634
200009699,4462
200009710,5481
200009713,2108
200009760,5333
200009783,2834
200009791,2160
200009792,2906
200009830,3384
200009910,3280
200009939,2778
200009983,3154
200010031,3092
200010065,2392
200010066,3244
200010069,21054
200010114,3767
200010197,2221
200010231,3660
200010238,2316
200010286,4327
200010309,4579
200010311,2282
200010372,4039
200010413,6969
200010429,2988
200010550,5332
200010629,2598
200010630,2074
200010631,2531
200010637,3139
200010640,3629
200010644,3975
200010660,2099
200010679,8774
200010788,3791
200010789,2425
200010799,2281
200010801,3178
200010879,2067
200010882,2193
200010886,29073
200010892,5019
200010930,3069
200010940,2085
200010969,3522
200010976,2167
200011042,6611
200011083,2479
200011088,6159
200011100,2043
200011122,2043
200011158,2738
200011262,5005
200011299,10691
200011325,3688
200011328,4817
200011329,3219
200011333,2649
200011336,5709
200011356,17832
200011393,3228
200011402,4712
200011411,3185
200011460,2042
200011496,4520
200011583,3015
200011590,3220
200011627,10187
200011653,3225
200011659,2923
200011660,11775
200011715,5650
200011741,2484
200011753,2741
200011758,2763
200011780,4604
200011802,2143
200011811,2111
200011832,3002
200011839,5872
200011856,2209
200011870,3857
200011874,3127
200011880,2809
200011882,2563
200011883,6360
200011888,5843
200011892,5935
200011903,2629
200011919,2554
200011923,3347
200011924,2121
200011927,6110
200011942,13171
200011959,3391
200011982,2088
200011995,41933
200011996,4813
200011998,23817
200012023,8338
200012101,3240
200012150,4706
200012223,2505
200012243,6407
200012265,7303
200012277,2048
200012279,3203
200012292,2163
200012309,3503
200012320,3792
200012330,4181
200012357,5122
200012391,2503
200012395,5229
200012445,3445
200012446,2148
200012447,3697
200012585,3861
200012598,2652
200012607,2590
200012608,2619
200012611,3743
200012634,6176
200012661,2076
200012739,2785
200012743,2242
200012771,2005
200012784,2054
200012816,2748
200012877,4853
200012890,2153
200012891,2118
200012894,5553
200012897,2422
200012915,4584
200012939,4228
200012943,2985
200012951,6456
200012954,3301
200012964,5421
200012967,2252
200013008,3997
200013019,4512
200013056,2057
200013063,10387
200013071,3089
200013073,3863
200013082,3681
200013126,3361
200013127,2182
200013132,2985
200013156,7476
200013173,2642
200013174,2328
200013199,2061
200013216,6962
200013232,7386
200013237,6895
200013240,2484
200013274,2726
200013308,17571
200013312,4474
200013314,7304
200013317,4828
200013321,3634
200013325,2271
200013366,2004
200013369,2216
200013375,5529
200013395,3574
200013431,7044
200013460,2372
200013683,3548
200013693,2561
200013716,2036
200013809,3524
200013854,4497
200013881,3204
200013930,4303
200013949,5889
200013977,10979
200014080,2619
200014081,3123
200014199,2306
200014205,2124
200014291,2640
200014335,19696
200014423,2794
200014564,7361
200015038,3172
200015043,3779
200015046,2524
200015098,3455
200015127,4110
200015188,2088
200015235,5120
200015824,2311
200026187,3235
200028946,2281
200032530,2219
200040127,3490
200040128,5173
200045288,7942
200050493,9513
200050570,2917
200050890,3273
200060933,4775
200081377,2206
200088559,2514
200102989,8975
200130215,2520
200150105,2264
200150528,2242
200150704,2096
200192690,12005
200414818,10098
200583782,14422
200586555,5954
200646089,2376
200667999,3428
200801320,2680
200804300,117382
200808150,19182
200888888,5206
200902032,3089
200902094,2158
200902301,4762
200902442,2700
200902468,2950
200903628,2039
200910121,11078
200912310,62235
200920269,5244
200930046,8311
200930432,15566
200930906,2216
200952456,2378
201006201,51273
201006210,173095
201006220,93722
201008120,7977
201011000,18647
201016210,5479
201100000,16010
201100086,28254
201100096,8475
201100097,48854
201100109,32382
201100115,48239
201100117,8542
201100121,30115
201100123,13138
201100125,41001
201100129,39419
201100132,8556
201100134,39725
201100136,45909
201100141,36563
201100143,50849
201100149,28813
201100153,3269
201100154,3722
201100155,17748
201100161,3458
201103041,7217
201111130,9319
201201205,4156
201204022,3048
201204131,116371
201208170,155934
201211180,105439
201216315,13918
201222288,2672
201283560,17724
201302101,6056
201304200,14545
201304278,11295
201306613,2613
201307228,6219
201307238,2294
201308158,4939
201309068,6544
201312078,5560
201314520,3073
201399999,2892
201401106,4032
201403058,5251
201407006,3921
201409000,4576
201411000,25584
201412150,5236
201420140,3806
201446393,4524
201500387,2804
201500393,2556
201501188,5469
201506250,5812
201511903,2678
201539399,5872
201550155,21588
201746785,5613
202020200,35384
202020202,5572
202020209,4629
202340711,9854
203048100,13596
203097200,4820
203114200,11685
203141400,2486
203149300,3049
203152300,2440
203163100,4179
203168400,2614
203169300,18226
203213300,13678
203214400,5217
203221652,11942
203229300,3399
203236300,2816
203244200,4565
203246300,2026
203249200,7860
203253400,3589
203255100,2798
203257300,17381
203269300,4472
203274400,8501
203287200,26465
203293400,4788
203295400,3606
203298400,4097
203310200,6621
203312200,3405
203328400,23207
203336400,42838
203343200,2269
203345400,3643
203349100,2177
203356200,5472
203357300,3295
203358400,22855
203375400,2629
203378200,2581
203379400,2527
203428200,2086
203452400,4702
203464200,2884
203496400,2727
203518400,9611
203541100,2270
203542100,2292
203550200,3030
203576400,18595
203610200,3239
203615200,6846
203617400,4167
203618400,4571
203622400,3950
203628200,4577
203643100,2561
203645200,2253
203655200,5210
203674400,14783
203686200,2434
203692200,6333
203715400,3343
203736100,64633
203743200,4511
203765100,4495
203768200,33161
203784400,5913
203811200,44722
203888400,2983
203889200,65753
203890200,2126
203999201,8060
203999246,10014
203999248,26859
203999250,4716
203999284,3744
203999285,3432
203999288,2968
203999296,7139
203999297,8476
203999298,59259
203999301,17283
203999302,30191
203999303,96739
203999305,8173
203999306,3793
203999308,6226
203999309,47032
203999310,4335
203999311,48853
203999312,40845
203999313,11273
203999314,30514
203999315,3508
203999316,3679
203999318,3052
203999319,45101
203999320,3193
203999322,3941
203999323,100835
203999324,78957
203999325,102268
203999327,109057
203999329,2333
203999330,5703
203999331,10214
203999332,34672
203999335,62149
203999337,83692
203999338,75859
203999339,44749
203999341,57699
203999342,65282
203999343,99171
203999345,97094
203999349,34688
203999350,16658
203999351,105386
203999352,58339
203999353,8722
203999354,16769
203999355,21639
203999356,20606
203999358,72476
203999359,31888
203999360,33455
203999361,44126
203999362,14854
203999363,47688
203999364,38199
203999365,97612
203999366,22821
203999369,54869
203999371,102275
203999373,113384
203999374,2575
203999376,15847
203999377,47706
203999378,44256
203999379,44050
203999381,15696
203999382,29082
203999383,47465
203999384,43169
203999385,46789
203999386,48548
203999389,57926
203999390,59650
203999391,49274
203999392,20851
203999393,2394
203999394,5248
203999396,2977
203999399,4282
203999401,30940
203999402,25066
203999403,2143
203999404,105866
203999405,72894
203999406,24445
203999408,8618
203999409,7616
203999411,29337
203999417,17981
203999419,36772
203999421,15468
203999424,6323
203999426,106353
203999427,112579
203999428,113353
203999436,96928
204041000,29413
204201240,103530
204201270,97761
204201360,7431
204201370,28583
204201560,31622
204202940,6082
204203650,47039
204204280,24691
204204560,4527
204204780,90720
204206740,97825
204206750,70416
204206760,114317
204208790,38713
204209000,15341
204209570,7501
204209840,23317
204209890,94610
204209950,9869
204209960,96304
204210770,4887
204211000,16040
204212000,32187
204213000,21204
204225000,33738
204228000,79579
204229000,17149
204233000,8681
204234000,10220
204235000,87546
204236000,38186
204237000,8191
204242000,28349
204243000,18740
204244000,35991
204245000,16494
204248000,10919
204250000,24986
204254000,33030
204255000,30305
204257000,13321
204258000,12207
204260000,5747
204261000,11198
204263000,40355
204264000,15074
204265000,22921
204266000,25770
204267000,40561
204268000,3225
204269000,21219
204270000,12154
204274000,29936
204275000,33419
204277000,24666
204278000,46146
204284000,10870
204285000,26271
204287000,13064
204481625,4543
204600002,108087
204600003,42614
204600005,5690
204600008,131818
204600009,76123
204601240,129891
204606000,30856
204670340,28870
204670450,146425
204670570,54813
204670990,7361
204671240,146819
204671270,9536
204671280,2461
204671340,7663
204671360,82145
204701209,2042
204701240,15213
204701250,21968
204701290,6641
204701360,30892
204701370,78279
204701380,10880
204701390,131396
204706000,95523
204708000,105350
204709000,89785
204750790,6867
204800209,2867
204800241,8779
204800242,5216
204800250,4918
204800253,2469
204800259,3963
204800263,2144
204800269,4572
204800293,2974
204800329,3269
204800332,3030
204800358,2256
204800361,2121
204800369,2337
204800370,2453
204800384,3540
204802390,7067
204803390,91060
204804290,7327
204807000,14175
204809000,74755
204809890,4666
204810000,67426
204811000,79291
204811450,10989
204811490,8287
204811780,7752
204811860,2222
204811940,20382
204811980,20798
204812000,8093
204812490,3752
204812590,9078
204813000,28740
204814000,35417
204815000,21842
204820000,6474
204824000,12972
204826000,35689
204827000,30899
204829000,8302
204833000,10047
204834000,6296
204835000,120445
204836000,24704
204838000,29358
204848000,16914
204851000,7258
204856000,17788
204858000,13794
204860000,57291
204862000,21880
205000000,3981
205000001,37494
205000005,34365
205000090,8245
205001000,56094
205002000,8022
205004000,18226
205006900,2678
205007400,18632
205008400,9305
205008600,147408
205010000,15114
205010190,36216
205013000,66085
205015200,159004
205015300,137968
205016000,42064
205016400,3416
205017000,83776
205017800,91687
205020000,96161
205020300,3593
205025700,2475
205026000,49422
205026900,135465
205027900,4244
205028500,8381
205029000,88411
205029400,60291
205030000,9709
205032900,2039
205033000,15754
205035000,2012
205036000,22148
205037800,107649
205038000,117637
205041400,6695
205041700,23830
205043000,4023
205043700,152924
205044100,6600
205045800,115292
205048000,23014
205049000,23246
205050000,35903
205051000,82898
205052000,16323
205052900,34076
205053000,8558
205054000,19924
205054300,2288
205056500,50832
205057000,114972
205058100,67650
205059000,45270
205062000,28800
205063000,110040
205065000,101932
205067000,66780
205071000,44643
205072000,157236
205073000,24689
205074000,23233
205076000,5997
205080000,61415
205080100,7288
205082000,17418
205083100,31328
205084000,105405
205085000,41573
205085300,126006
205086000,112268
205088000,35643
205092000,86109
205093000,89187
205094000,74807
205098000,94322
205099000,154266
205100001,26768
205101000,9329
205106000,56152
205107000,135614
205110000,107826
205111000,134845
205112000,93615
205114000,94184
205115000,117233
205122090,2684
205127000,2995
205128000,92234
205132000,100156
205135000,4657
205146000,63495
205148000,85201
205149000,62161
205150000,22465
205153000,58413
205155000,34898
205161000,66425
205162000,56370
205165000,43243
205169000,92868
205170000,37681
205172000,22464
205174000,34223
205175000,94212
205177000,146209
205181000,5989
205182000,2211
205188000,161408
205189000,9420
205191000,45163
205191111,5374
205192000,51937
205193000,122120
205193218,54374
205194000,100745
205194324,40509
205197000,41656
205198000,53787
205199000,112079
205200130,5876
205200190,138522
205200390,59330
205200490,35514
205200690,75621
205200730,3060
205201090,91770
205201690,13120
205201790,2564
205202090,36911
205202190,27362
205202690,43629
205202790,51830
205203000,42018
205203100,5932
205203387,51903
205203390,151497
205203463,65770
205203490,78976
205203510,4078
205203519,6100
205203530,8075
205203536,134225
205203590,97308
205203890,63633
205203990,20939
205204000,20896
205204047,145044
205204390,77357
205204490,2538
205204554,17743
205204830,3281
205204900,3168
205204990,8963
205205000,7244
205205190,42318
205205217,155105
205205229,106578
205205245,92436
205205490,5508
205205690,75403
205205790,38612
205206190,83001
205206490,70233
205206590,87446
205207000,28176
205207190,6637
205207290,73206
205208000,28832
205208490,7533
205208690,36668
205209000,49258
205209830,6564
205209890,61182
205209990,15710
205210190,9397
205210330,50705
205210400,2973
205210890,12390
205211000,15371
205211190,68358
205211790,54920
205212000,32041
205212390,143878
205212510,11195
205212590,12319
205212990,6135
205213590,42830
205213630,4481
205214490,34501
205214890,46918
205214990,7341
205215000,2006
205215190,69437
205215290,59614
205215590,27950
205215830,10866
205216000,6950
205217000,28535
205217590,5405
205217890,4987
205217990,71972
205218000,28558
205218100,2577
